customer_id,crb_score,num_active_loans_other_lenders,total_outstanding_debt_kes,num_defaults_last_24m,max_days_past_due_24m,crb_listed_negative,crb_pulled_date
100560,657,0,0.0,0,7,0,2023-03-24
100561,600,2,30500.0,0,13,0,2025-03-06
100562,614,2,22500.0,0,9,0,2023-09-04
100563,705,2,7100.0,0,6,0,2025-05-20
100564,659,3,10700.0,0,12,0,2024-11-27
100565,608,1,5800.0,0,8,0,2024-11-05
100566,502,3,25600.0,1,162,1,2024-08-01
100567,732,1,3700.0,0,7,0,2024-09-01
100568,465,2,14100.0,0,6,0,2024-05-26
100569,503,1,4100.0,1,110,1,2024-12-10
100570,625,1,22500.0,0,12,0,2025-04-12
100571,566,4,61200.0,0,10,0,2023-06-24
100572,646,2,24400.0,0,4,0,2025-01-23
100573,623,1,10700.0,0,0,0,2024-10-30
100574,551,3,67200.0,0,4,0,2024-06-12
100575,654,2,21400.0,0,7,0,2025-04-01
100576,544,1,12000.0,0,14,0,2025-04-22
100577,646,2,9300.0,0,3,0,2024-02-16
100578,680,0,0.0,0,2,0,2023-03-05
100579,671,1,9600.0,0,4,0,2023-01-24
100580,567,1,17700.0,0,12,0,2024-07-07
100581,637,0,0.0,1,79,1,2023-10-31
100582,672,3,30000.0,0,4,0,2023-07-22
100583,683,0,0.0,0,4,0,2023-03-28
100584,644,0,0.0,0,3,0,2023-08-28
100585,605,5,95300.0,0,2,0,2024-07-19
100586,453,2,38100.0,1,39,1,2024-12-18
100587,675,1,7800.0,0,5,0,2025-01-25
100588,654,1,16300.0,0,2,0,2024-08-21
100589,509,1,5100.0,1,62,1,2023-03-24
100590,733,0,0.0,0,3,0,2024-09-25
100591,624,1,24200.0,0,9,0,2024-01-23
100592,584,4,56800.0,0,5,0,2023-04-28
100593,676,1,17200.0,0,4,0,2024-08-30
100594,698,0,0.0,0,0,0,2025-05-13
100595,808,0,0.0,0,12,0,2025-03-29
100596,617,3,69300.0,0,5,0,2024-12-07
100597,573,2,9100.0,0,13,0,2023-07-22
100598,655,0,0.0,0,4,0,2024-03-23
100599,466,2,42600.0,0,3,0,2024-04-20
100600,676,2,44700.0,0,8,0,2024-01-07
100601,481,2,17700.0,0,11,0,2023-01-20
100602,462,5,23700.0,0,9,0,2024-05-28
100603,769,0,0.0,0,0,0,2023-12-19
100604,394,2,31900.0,0,14,0,2023-11-10
100605,758,0,0.0,0,14,0,2023-11-07
100606,778,2,34600.0,0,3,0,2024-10-30
100607,663,2,20500.0,0,0,0,2023-06-11
100608,682,0,0.0,0,3,0,2024-05-08
100609,442,1,9900.0,0,13,0,2023-05-10
100610,516,1,22600.0,0,12,0,2025-04-21
100611,605,0,0.0,0,8,0,2023-11-30
100612,665,0,0.0,0,13,0,2025-03-31
100613,659,0,0.0,0,4,0,2023-03-01
100614,637,1,25000.0,0,1,0,2024-10-19
100615,608,3,33400.0,0,14,0,2025-03-26
100616,460,2,20500.0,0,5,0,2023-05-21
100617,660,0,0.0,0,11,0,2025-05-08
100618,446,3,65800.0,0,8,0,2025-04-30
100619,556,1,14700.0,1,95,1,2025-02-19
100620,743,1,21200.0,0,12,0,2024-10-15
100621,448,4,89700.0,0,10,0,2023-01-04
100622,592,1,10300.0,0,5,0,2023-04-15
100623,669,0,0.0,0,9,0,2023-11-09
100624,675,0,0.0,0,8,0,2024-12-05
100625,638,1,5800.0,0,9,0,2024-01-30
100626,509,1,15000.0,0,1,0,2023-02-13
100627,756,1,5300.0,0,12,0,2023-10-24
100628,425,1,19100.0,0,9,0,2025-01-26
100629,711,1,13300.0,0,3,0,2024-12-24
100630,623,1,22000.0,0,9,0,2025-01-12
100631,506,1,17700.0,0,1,0,2024-09-03
100632,535,3,33400.0,1,171,1,2023-06-16
100633,837,0,0.0,0,7,0,2023-06-26
100634,503,4,45000.0,0,6,0,2025-06-11
100635,382,2,25800.0,1,96,1,2023-03-21
100636,527,1,20000.0,0,2,0,2024-12-06
100637,679,0,0.0,0,9,0,2024-06-26
100638,782,0,0.0,0,6,0,2023-02-09
100639,619,1,15900.0,0,9,0,2025-01-29
100640,382,2,23100.0,1,140,1,2025-03-27
100641,638,2,22800.0,0,11,0,2024-07-25
100642,677,1,10700.0,0,10,0,2025-06-11
100643,669,1,14300.0,0,10,0,2023-08-10
100644,621,2,26200.0,0,11,0,2025-05-13
100645,413,2,46900.0,1,113,1,2024-05-16
100646,405,4,36300.0,1,89,1,2024-08-21
100647,563,2,19700.0,0,3,0,2024-04-25
100648,744,0,0.0,0,11,0,2025-03-11
100649,534,1,23400.0,0,5,0,2024-12-12
100650,627,2,7400.0,0,5,0,2024-12-30
100651,627,0,0.0,0,12,0,2024-01-21
100652,539,1,22500.0,0,8,0,2025-04-23
100653,489,3,23600.0,0,10,0,2024-10-12
100654,645,2,32500.0,0,7,0,2023-11-11
100655,580,0,0.0,0,10,0,2023-08-23
100656,649,1,7200.0,0,11,0,2024-12-24
100657,556,2,44100.0,0,3,0,2023-01-23
100658,700,2,28500.0,0,5,0,2025-03-14
100659,535,1,15400.0,0,9,0,2024-11-26
100660,628,0,0.0,0,5,0,2024-06-01
100661,722,0,0.0,0,9,0,2025-06-09
100662,591,1,5800.0,0,6,0,2023-09-02
100663,577,2,46200.0,1,41,1,2025-06-09
100664,643,1,12900.0,0,2,0,2023-05-05
100665,679,1,24200.0,0,14,0,2024-11-09
100666,647,1,10800.0,0,5,0,2023-07-03
100667,404,2,26400.0,1,68,1,2024-08-26
100668,510,1,3400.0,0,8,0,2023-11-13
100669,520,0,0.0,0,9,0,2023-12-07
100670,620,1,17700.0,0,9,0,2023-08-25
100671,393,1,3100.0,0,8,0,2025-04-13
100672,638,2,47900.0,0,4,0,2024-05-22
100673,664,0,0.0,0,14,0,2024-03-09
100674,664,4,32800.0,0,7,0,2023-09-01
100675,560,2,41700.0,1,36,1,2024-10-16
100676,453,1,21700.0,0,13,0,2023-08-11
100677,525,4,23600.0,0,6,0,2024-05-27
100678,812,1,20900.0,0,11,0,2023-11-27
100679,535,1,22000.0,1,118,1,2025-03-20
100680,828,1,11200.0,0,2,0,2023-10-03
100681,661,2,36500.0,0,11,0,2024-09-12
100682,592,3,26600.0,0,12,0,2023-06-16
100683,585,0,0.0,0,8,0,2023-10-07
100684,663,1,15300.0,0,8,0,2024-04-15
100685,534,2,11300.0,2,132,1,2025-04-04
100686,580,1,23500.0,0,3,0,2024-01-05
100687,850,0,0.0,0,3,0,2023-06-09
100688,732,0,0.0,0,12,0,2025-03-17
100689,576,2,29600.0,0,6,0,2023-07-13
100690,536,0,0.0,1,71,1,2023-07-20
100691,443,1,19300.0,2,139,1,2023-11-23
100692,838,0,0.0,0,8,0,2025-01-07
100693,672,1,22300.0,0,10,0,2023-11-27
100694,701,0,0.0,0,10,0,2025-05-15
100695,538,1,9100.0,0,13,0,2025-01-12
100696,557,1,15800.0,0,5,0,2025-01-20
100697,515,4,50600.0,0,6,0,2024-02-01
100698,250,3,70300.0,0,7,0,2025-01-21
100699,486,3,36000.0,0,4,0,2025-02-26
100700,675,0,0.0,0,0,0,2023-12-26
100701,676,0,0.0,0,11,0,2023-10-30
100702,538,1,8100.0,0,5,0,2023-04-12
100703,657,2,6500.0,0,6,0,2023-12-19
100704,481,2,46100.0,0,1,0,2024-03-05
100705,666,3,53400.0,0,9,0,2024-11-17
100706,636,2,11200.0,0,14,0,2024-05-14
100707,679,1,11300.0,0,9,0,2023-08-11
100708,631,0,0.0,0,1,0,2023-09-26
100709,465,3,62900.0,0,0,0,2023-04-23
100710,441,5,91600.0,0,6,0,2023-07-17
100711,379,2,10800.0,0,11,0,2023-05-07
100712,698,1,3100.0,0,0,0,2024-11-25
100713,376,3,63100.0,0,13,0,2023-07-30
100714,555,1,23500.0,0,11,0,2023-02-15
100715,671,1,24200.0,0,2,0,2024-06-25
100716,469,0,0.0,0,1,0,2024-05-18
100717,563,0,0.0,0,10,0,2023-02-09
100718,678,1,5700.0,0,9,0,2024-09-16
100719,583,1,23600.0,0,8,0,2024-08-21
100720,669,1,12900.0,0,2,0,2025-05-18
100721,564,1,23000.0,0,3,0,2024-11-22
100722,567,0,0.0,0,3,0,2024-12-21
100723,488,0,0.0,0,2,0,2024-11-07
100724,607,1,10900.0,0,5,0,2024-08-11
100725,557,1,24400.0,0,2,0,2024-07-23
100726,490,3,66800.0,0,7,0,2024-07-15
100727,647,1,14300.0,0,0,0,2024-02-04
100728,363,1,10200.0,2,40,1,2023-03-29
100729,719,1,6600.0,0,5,0,2025-06-02
100730,405,0,0.0,0,8,0,2025-05-31
100731,747,1,6400.0,0,6,0,2023-03-27
100732,632,1,14700.0,0,4,0,2024-12-08
100733,671,0,0.0,0,7,0,2024-11-14
100734,498,2,19000.0,1,81,1,2023-08-13
100735,545,4,98600.0,1,162,1,2023-12-13
100736,600,1,13300.0,0,5,0,2024-11-26
100737,662,1,16100.0,0,2,0,2025-01-14
100738,658,2,29600.0,0,14,0,2023-12-26
100739,692,0,0.0,0,11,0,2024-07-22
100740,639,1,23600.0,0,9,0,2024-02-17
100741,704,1,21600.0,0,14,0,2023-05-09
100742,674,0,0.0,0,3,0,2023-05-29
100743,588,2,47300.0,2,55,1,2025-01-26
100744,727,1,12200.0,0,5,0,2023-01-16
100745,616,0,0.0,0,5,0,2023-03-11
100746,416,1,5900.0,1,114,1,2023-09-26
100747,735,1,23900.0,0,6,0,2024-12-30
100748,627,1,23700.0,0,12,0,2024-09-29
100749,543,2,46200.0,0,7,0,2024-05-26
100750,591,3,58600.0,0,6,0,2024-07-15
100751,790,1,17900.0,0,11,0,2023-05-19
100752,663,3,64300.0,0,14,0,2023-05-27
100753,725,1,12800.0,0,2,0,2024-06-23
100754,646,2,30100.0,0,8,0,2023-11-21
100755,562,1,22800.0,0,5,0,2024-05-14
100756,437,2,8500.0,3,32,1,2024-08-04
100757,613,1,15400.0,0,6,0,2023-10-12
100758,741,1,11400.0,0,8,0,2025-02-07
100759,559,4,60900.0,0,9,0,2025-01-04
100760,661,1,24100.0,0,1,0,2023-04-07
100761,740,0,0.0,0,10,0,2023-04-26
100762,401,4,53900.0,0,5,0,2023-07-08
100763,665,2,36000.0,0,6,0,2023-05-10
100764,696,1,15400.0,0,3,0,2024-05-11
100765,676,1,7300.0,0,10,0,2023-08-07
100766,387,3,39100.0,1,134,1,2024-08-11
100767,530,1,5400.0,0,0,0,2025-02-18
100768,405,3,39100.0,1,91,1,2023-05-08
100769,425,5,63300.0,1,108,1,2023-05-30
100770,698,1,18400.0,0,13,0,2023-06-13
100771,592,2,17900.0,0,10,0,2024-12-28
100772,649,1,11600.0,0,14,0,2025-05-31
100773,739,2,24100.0,0,1,0,2024-11-28
100774,452,2,13600.0,1,54,1,2024-09-09
100775,583,1,19100.0,1,128,1,2024-07-03
100776,431,2,35400.0,0,4,0,2023-07-03
100777,598,3,35500.0,0,10,0,2024-03-01
100778,652,0,0.0,0,5,0,2025-03-30
100779,554,1,20300.0,1,155,1,2023-11-19
100780,377,3,54700.0,0,6,0,2023-01-27
100781,422,5,88100.0,1,148,1,2023-07-15
100782,900,0,0.0,0,4,0,2024-03-31
100783,688,0,0.0,0,13,0,2024-09-19
100784,593,0,0.0,1,168,1,2024-01-28
100785,715,0,0.0,0,12,0,2024-02-21
100786,765,0,0.0,0,11,0,2024-09-21
100787,740,0,0.0,0,1,0,2023-09-06
100788,598,2,47600.0,0,13,0,2024-12-20
100789,541,3,43600.0,2,100,1,2023-10-20
100790,647,0,0.0,0,14,0,2023-04-11
100791,590,1,24100.0,0,13,0,2023-05-08
100792,696,0,0.0,0,1,0,2023-11-27
100793,577,0,0.0,0,8,0,2023-02-11
100794,722,1,15600.0,0,11,0,2023-06-22
100795,708,1,16800.0,0,11,0,2024-01-31
100796,417,2,25700.0,0,2,0,2025-05-01
100797,637,2,15300.0,0,11,0,2025-05-31
100798,724,0,0.0,0,2,0,2024-11-19
100799,508,3,9800.0,2,126,1,2025-05-01
100800,583,1,7700.0,1,163,1,2024-07-10
100801,745,2,29700.0,0,10,0,2023-05-05
100802,786,1,22800.0,0,5,0,2024-08-19
100803,200,1,12100.0,1,163,1,2024-05-15
100804,746,0,0.0,0,4,0,2025-02-09
100805,352,2,26400.0,1,77,1,2023-11-14
100806,576,1,3300.0,0,1,0,2025-01-12
100807,465,1,12400.0,1,151,1,2024-08-09
100808,550,1,11200.0,0,5,0,2024-10-28
100809,634,1,10000.0,0,12,0,2023-01-29
100810,644,2,19500.0,0,2,0,2025-05-19
100811,781,1,6400.0,0,7,0,2024-05-07
100812,451,3,47500.0,1,145,1,2024-08-11
100813,743,0,0.0,0,7,0,2024-02-22
100814,609,0,0.0,0,6,0,2023-05-06
100815,604,1,8900.0,0,13,0,2024-05-21
100816,752,0,0.0,0,0,0,2024-09-18
100817,729,0,0.0,0,4,0,2023-05-18
100818,368,3,19600.0,0,13,0,2023-12-01
100819,553,1,16700.0,0,0,0,2024-07-12
100820,498,1,6200.0,0,6,0,2023-09-18
100821,561,1,11800.0,0,1,0,2023-09-28
100822,548,1,14900.0,1,157,1,2023-04-16
100823,629,0,0.0,0,6,0,2024-04-04
100824,473,2,48600.0,0,11,0,2023-04-23
100825,602,3,62900.0,0,1,0,2025-02-24
100826,522,1,11700.0,0,1,0,2023-06-05
100827,596,2,42500.0,0,14,0,2023-03-28
100828,621,2,18300.0,0,13,0,2025-04-16
100829,764,0,0.0,0,11,0,2023-12-28
100830,643,0,0.0,0,6,0,2023-06-29
100831,675,1,12600.0,0,4,0,2024-05-08
100832,635,2,33000.0,0,3,0,2023-04-05
100833,488,3,62600.0,1,155,1,2024-01-10
100834,575,1,23500.0,1,42,1,2024-08-15
100835,497,3,73700.0,0,6,0,2024-03-08
100836,654,1,21600.0,0,11,0,2025-04-16
100837,690,0,0.0,0,1,0,2024-10-14
100838,551,2,43400.0,0,12,0,2024-08-08
100839,641,1,15900.0,0,3,0,2024-08-26
100840,441,1,11200.0,0,9,0,2024-09-12
100841,544,7,67700.0,0,0,0,2024-03-06
100842,336,2,37700.0,0,1,0,2023-04-08
100843,656,2,24900.0,0,10,0,2023-08-21
100844,846,1,22000.0,0,0,0,2023-10-12
100845,521,3,71400.0,1,145,1,2023-08-23
100846,603,1,22600.0,0,12,0,2023-09-11
100847,660,1,13200.0,0,3,0,2024-11-18
100848,522,2,44800.0,1,123,1,2025-05-01
100849,616,1,16200.0,1,124,1,2024-02-14
100850,661,0,0.0,0,5,0,2024-03-12
100851,581,0,0.0,0,6,0,2023-10-24
100852,570,2,8000.0,0,3,0,2024-07-22
100853,538,3,11700.0,0,8,0,2024-09-08
100854,474,1,21000.0,0,4,0,2023-02-24
100855,659,2,11800.0,0,10,0,2024-03-29
100856,802,1,22500.0,0,12,0,2024-01-22
100857,413,4,37800.0,2,150,1,2024-02-05
100858,341,4,99400.0,0,2,0,2024-04-02
100859,507,2,25300.0,0,3,0,2023-05-06
100860,568,0,0.0,0,14,0,2024-12-20
100861,536,5,40000.0,0,6,0,2025-03-22
100862,634,2,15400.0,1,146,1,2023-04-11
100863,640,3,19700.0,0,9,0,2025-01-17
100864,600,0,0.0,0,2,0,2024-05-21
100865,772,0,0.0,0,8,0,2025-01-23
100866,528,2,27300.0,0,0,0,2023-06-18
100867,718,1,21100.0,0,0,0,2023-06-20
100868,813,0,0.0,0,13,0,2023-01-08
100869,467,2,39000.0,0,0,0,2024-03-31
100870,364,3,16200.0,1,61,1,2024-01-12
100871,643,3,63700.0,0,9,0,2025-05-02
100872,673,1,16200.0,0,1,0,2024-05-20
100873,608,1,3100.0,0,1,0,2025-04-14
100874,384,2,42200.0,0,6,0,2023-08-25
100875,403,5,87300.0,0,9,0,2023-02-08
100876,512,1,3300.0,0,12,0,2025-01-18
100877,670,3,60900.0,0,10,0,2023-01-07
100878,526,1,24700.0,0,7,0,2025-02-06
100879,644,1,17300.0,0,13,0,2024-04-05
100880,656,1,21600.0,0,0,0,2024-06-06
100881,717,0,0.0,0,7,0,2023-07-10
100882,451,0,0.0,2,177,1,2023-09-03
100883,650,1,8600.0,0,12,0,2023-07-09
100884,732,0,0.0,0,13,0,2024-10-27
100885,493,7,82500.0,0,5,0,2024-02-26
100886,535,0,0.0,0,12,0,2023-04-05
100887,601,4,67800.0,0,13,0,2023-02-15
100888,535,1,13000.0,0,0,0,2024-10-10
100889,430,2,46900.0,1,59,1,2024-08-27
100890,547,3,68600.0,0,3,0,2023-10-13
100891,551,2,11700.0,0,7,0,2023-11-16
100892,679,0,0.0,0,11,0,2024-12-25
100893,469,0,0.0,1,117,1,2023-03-11
100894,628,2,31900.0,0,13,0,2025-05-21
100895,727,1,22000.0,0,7,0,2025-02-06
100896,755,1,16800.0,0,10,0,2023-04-30
100897,595,1,10000.0,0,12,0,2024-04-17
100898,583,2,46400.0,1,35,1,2024-05-25
100899,519,3,65400.0,0,6,0,2025-04-04
100900,661,2,44800.0,0,12,0,2024-06-23
100901,777,0,0.0,0,6,0,2023-01-05
100902,738,1,4900.0,0,3,0,2023-09-18
100903,568,3,47500.0,0,8,0,2024-06-12
100904,660,0,0.0,0,14,0,2023-12-07
100905,531,1,23500.0,1,160,1,2024-02-28
100906,474,1,20600.0,0,11,0,2025-04-28
100907,513,2,16800.0,0,13,0,2025-04-24
100908,651,2,39300.0,0,4,0,2023-08-30
100909,653,1,11300.0,0,10,0,2023-06-10
100910,580,2,22700.0,0,3,0,2025-05-11
100911,602,2,46200.0,0,8,0,2024-05-08
100912,343,3,14300.0,1,47,1,2024-06-19
100913,596,0,0.0,0,7,0,2023-06-07
100914,560,3,36400.0,1,36,1,2024-08-02
100915,460,3,38300.0,0,6,0,2025-02-14
100916,619,1,23000.0,0,7,0,2023-05-02
100917,780,0,0.0,0,14,0,2023-10-29
100918,583,3,46800.0,0,6,0,2024-01-06
100919,707,0,0.0,0,11,0,2024-02-14
100920,564,0,0.0,0,13,0,2023-07-23
100921,854,0,0.0,0,3,0,2024-09-13
100922,426,0,0.0,2,110,1,2023-07-21
100923,616,1,21800.0,0,13,0,2023-09-02
100924,650,0,0.0,0,11,0,2024-05-14
100925,654,3,26500.0,0,1,0,2023-04-22
100926,771,2,15400.0,0,8,0,2025-02-02
100927,384,5,109900.0,0,1,0,2024-02-10
100928,578,0,0.0,0,2,0,2025-05-21
100929,564,4,95400.0,1,136,1,2023-11-29
100930,569,1,19800.0,0,12,0,2023-01-15
100931,401,1,22000.0,0,7,0,2023-11-18
100932,532,1,21400.0,0,2,0,2024-07-16
100933,586,0,0.0,0,4,0,2023-01-07
100934,638,1,4100.0,0,14,0,2024-03-13
100935,676,0,0.0,0,7,0,2024-12-06
100936,619,1,4600.0,0,13,0,2025-03-17
100937,686,0,0.0,0,7,0,2024-10-29
100938,758,0,0.0,0,6,0,2023-08-14
100939,739,0,0.0,0,10,0,2024-09-29
100940,319,0,0.0,0,3,0,2024-12-07
100941,712,1,16800.0,0,3,0,2024-01-07
100942,705,0,0.0,0,3,0,2024-08-12
100943,527,4,93200.0,0,10,0,2024-03-21
100944,522,3,63300.0,0,8,0,2024-01-05
100945,477,3,61300.0,1,82,1,2024-08-23
100946,385,1,10100.0,1,63,1,2025-05-27
100947,662,3,32000.0,0,0,0,2025-05-09
100948,712,1,11300.0,0,10,0,2023-01-18
100949,618,0,0.0,0,7,0,2023-09-16
100950,709,1,22400.0,0,1,0,2025-01-21
100951,711,2,27300.0,0,1,0,2024-11-05
100952,448,0,0.0,1,124,1,2024-10-24
100953,628,1,8000.0,0,7,0,2024-07-07
100954,594,0,0.0,0,2,0,2024-01-24
100955,676,1,24200.0,0,4,0,2024-07-29
100956,676,0,0.0,0,3,0,2025-01-15
100957,724,2,46500.0,0,7,0,2023-03-26
100958,427,1,21400.0,1,46,1,2023-01-13
100959,700,0,0.0,0,5,0,2024-11-19
100960,531,3,73000.0,0,13,0,2023-02-28
100961,605,1,9600.0,0,6,0,2024-01-09
100962,406,3,22500.0,1,108,1,2023-04-21
100963,584,0,0.0,1,154,1,2023-10-26
100964,560,3,15800.0,1,137,1,2023-06-19
100965,606,4,68500.0,0,11,0,2024-01-29
100966,526,0,0.0,0,6,0,2023-01-13
100967,467,2,49600.0,0,5,0,2025-02-27
100968,679,1,22200.0,0,7,0,2024-09-30
100969,421,0,0.0,3,149,1,2024-08-14
100970,722,1,13500.0,0,12,0,2024-12-01
100971,799,0,0.0,0,11,0,2023-01-11
100972,827,1,7300.0,0,3,0,2024-05-06
100973,491,1,8600.0,1,123,1,2023-08-02
100974,689,1,7600.0,0,14,0,2025-02-16
100975,496,0,0.0,0,2,0,2024-09-18
100976,743,0,0.0,0,11,0,2023-03-16
100977,669,0,0.0,0,11,0,2025-02-27
100978,588,0,0.0,0,11,0,2024-06-23
100979,468,1,11000.0,0,9,0,2024-05-02
100980,575,5,15400.0,0,9,0,2023-04-27
100981,481,1,8100.0,1,72,1,2024-06-20
100982,556,0,0.0,0,11,0,2023-12-10
100983,611,1,8100.0,0,8,0,2023-09-12
100984,548,2,28600.0,0,11,0,2023-07-15
100985,490,0,0.0,0,8,0,2023-05-09
100986,644,2,42300.0,0,12,0,2025-01-24
100987,699,0,0.0,0,7,0,2024-01-31
100988,489,1,11800.0,1,177,1,2023-09-01
100989,611,3,29800.0,0,2,0,2024-05-01
100990,534,2,12900.0,0,9,0,2023-11-01
100991,856,0,0.0,0,6,0,2024-05-23
100992,522,0,0.0,0,13,0,2023-02-04
100993,593,3,42600.0,0,2,0,2023-06-21
100994,656,2,46100.0,0,3,0,2024-08-14
100995,493,0,0.0,1,153,1,2023-03-11
100996,538,3,31700.0,0,1,0,2025-06-01
100997,531,1,24800.0,0,14,0,2023-10-30
100998,481,2,9000.0,0,9,0,2024-06-04
100999,661,1,23300.0,0,12,0,2024-12-24
101000,506,5,61100.0,0,3,0,2024-03-12
101001,573,0,0.0,0,12,0,2023-09-06
101002,328,2,41400.0,4,101,1,2025-02-15
101003,482,3,29200.0,3,59,1,2024-09-11
101004,526,0,0.0,0,4,0,2024-10-05
101005,732,0,0.0,0,4,0,2023-08-23
101006,421,3,57600.0,1,66,1,2023-03-23
101007,733,0,0.0,0,5,0,2023-07-31
101008,651,0,0.0,0,9,0,2024-10-25
101009,366,1,15200.0,0,7,0,2023-07-14
101010,692,2,39600.0,0,6,0,2024-12-07
101011,532,2,26900.0,0,9,0,2024-01-21
101012,634,1,5000.0,0,13,0,2023-10-04
101013,701,2,9800.0,0,3,0,2023-09-02
101014,647,1,17800.0,0,5,0,2023-03-05
101015,549,1,25000.0,0,8,0,2023-11-27
101016,691,0,0.0,0,12,0,2025-04-24
101017,728,1,13100.0,0,10,0,2024-06-05
101018,581,3,66800.0,0,12,0,2024-12-03
101019,620,3,41100.0,0,3,0,2025-01-18
101020,642,0,0.0,0,2,0,2024-09-25
101021,289,2,20700.0,0,13,0,2024-11-24
101022,510,2,35900.0,0,6,0,2024-01-26
101023,672,3,46600.0,0,7,0,2024-02-01
101024,628,1,23700.0,0,3,0,2024-01-16
101025,571,1,11700.0,1,83,1,2023-10-01
101026,464,2,27700.0,1,46,1,2023-02-14
101027,630,3,20400.0,0,6,0,2024-08-16
101028,508,2,40000.0,0,0,0,2024-08-10
101029,361,1,24600.0,0,6,0,2024-01-29
101030,779,1,24500.0,0,9,0,2024-08-22
101031,491,4,54000.0,1,171,1,2024-11-15
101032,589,2,29300.0,0,7,0,2025-03-28
101033,379,0,0.0,0,4,0,2025-02-15
101034,504,2,48700.0,0,10,0,2023-11-05
101035,720,0,0.0,0,2,0,2023-09-19
101036,695,1,20100.0,0,7,0,2024-03-08
101037,571,3,46000.0,0,14,0,2023-12-14
101038,549,2,34400.0,0,5,0,2024-08-31
101039,607,0,0.0,1,172,1,2023-01-30
101040,675,0,0.0,0,12,0,2023-09-01
101041,428,0,0.0,0,5,0,2024-01-25
101042,596,2,36700.0,0,1,0,2023-04-01
101043,710,0,0.0,0,7,0,2024-02-02
101044,556,0,0.0,0,11,0,2023-05-22
101045,553,3,38400.0,0,8,0,2025-04-06
101046,502,4,27500.0,0,8,0,2023-04-06
101047,643,2,35600.0,0,10,0,2024-01-05
101048,822,0,0.0,0,1,0,2023-08-24
101049,759,0,0.0,0,12,0,2024-01-19
101050,552,1,8300.0,0,10,0,2024-10-23
101051,537,3,39600.0,0,4,0,2023-10-27
101052,721,1,13400.0,0,2,0,2024-10-17
101053,657,1,8200.0,0,7,0,2023-04-04
101054,671,2,30500.0,0,12,0,2025-06-03
101055,410,3,49700.0,2,35,1,2024-06-27
101056,654,1,8600.0,0,1,0,2025-04-05
101057,641,1,13000.0,0,11,0,2023-07-14
101058,587,0,0.0,0,13,0,2024-09-18
101059,548,2,45900.0,0,5,0,2024-04-14
101060,835,0,0.0,0,2,0,2023-09-12
101061,505,3,68200.0,2,131,1,2024-11-25
101062,804,0,0.0,0,4,0,2024-03-26
101063,613,0,0.0,0,10,0,2024-10-25
101064,562,1,22400.0,1,53,1,2023-01-19
101065,467,5,116200.0,0,9,0,2023-04-12
101066,588,0,0.0,0,7,0,2024-12-18
101067,567,0,0.0,0,0,0,2024-01-16
101068,615,3,29800.0,0,1,0,2023-06-26
101069,643,0,0.0,0,12,0,2024-12-23
101070,543,1,14500.0,0,10,0,2023-05-19
101071,658,1,11600.0,0,4,0,2023-01-08
101072,701,1,23200.0,0,0,0,2024-05-15
101073,679,1,8300.0,0,11,0,2023-05-16
101074,647,3,65000.0,0,12,0,2024-09-30
101075,646,3,32600.0,0,6,0,2024-01-12
101076,523,1,22200.0,1,76,1,2025-03-30
101077,644,0,0.0,0,3,0,2024-03-31
101078,461,3,36600.0,0,2,0,2023-06-29
101079,704,0,0.0,0,13,0,2024-04-15
101080,639,2,39500.0,0,4,0,2024-08-06
101081,690,1,16700.0,0,5,0,2025-03-14
101082,734,0,0.0,0,9,0,2023-04-24
101083,617,2,13000.0,0,14,0,2024-11-06
101084,483,1,25000.0,0,0,0,2024-06-29
101085,380,2,10000.0,1,99,1,2025-05-09
101086,675,1,14800.0,0,12,0,2024-06-11
101087,593,1,7600.0,1,145,1,2025-05-20
101088,720,0,0.0,0,13,0,2024-05-22
101089,680,2,39600.0,0,11,0,2023-02-18
101090,619,2,27100.0,0,6,0,2023-04-19
101091,641,3,65500.0,0,10,0,2023-04-01
101092,423,3,55600.0,1,72,1,2024-04-25
101093,703,0,0.0,0,2,0,2024-12-27
101094,480,2,47500.0,0,4,0,2024-05-25
101095,554,3,62400.0,0,7,0,2025-04-25
101096,585,0,0.0,0,10,0,2024-03-28
101097,596,1,14900.0,0,7,0,2024-09-07
101098,538,0,0.0,1,167,1,2023-07-03
101099,508,4,24600.0,0,2,0,2023-01-11
101100,692,1,23700.0,0,1,0,2024-10-11
101101,444,3,42600.0,1,91,1,2023-03-29
101102,557,1,3100.0,0,12,0,2025-05-15
101103,391,3,62500.0,0,4,0,2025-05-23
101104,468,2,45300.0,1,74,1,2023-07-17
101105,439,3,45900.0,1,165,1,2023-03-25
101106,697,2,25600.0,0,10,0,2025-03-11
101107,661,0,0.0,0,5,0,2025-03-21
101108,513,2,8300.0,0,0,0,2024-05-02
101109,249,5,108300.0,1,58,1,2023-12-07
101110,440,5,92800.0,0,0,0,2024-02-14
101111,480,4,65000.0,1,103,1,2025-04-18
101112,588,2,31800.0,2,75,1,2024-05-14
101113,636,2,18100.0,0,11,0,2023-07-01
101114,459,5,36700.0,1,109,1,2024-09-09
101115,466,1,15800.0,1,86,1,2025-05-29
101116,415,1,10800.0,1,121,1,2023-02-22
101117,603,2,17300.0,1,51,1,2024-04-13
101118,372,2,31300.0,0,6,0,2024-04-29
101119,374,5,74700.0,2,91,1,2024-11-23
101120,659,1,10200.0,0,8,0,2024-05-21
101121,781,0,0.0,0,11,0,2023-07-13
