loan_id,customer_id,acquisition_channel,application_date,requested_amount_kes,internal_risk_tier_at_application,internal_default_prob_at_application,approved,approved_amount_kes,interest_rate_monthly_pct,tenor_days,disbursed_date,loan_status,defaulted,days_late,repaid_pct_of_principal,prior_completed_loans_with_us,prior_defaults_with_us,prior_avg_days_late_with_us,prior_repayment_rate_with_us
500205,100100,sales_assisted,2023-07-19,53800.0,B,0.1332,1,48400.0,9.26,30.0,2023-07-20,closed_good,False,3.0,1.0,1,0,5.0,1.0
500206,100100,sales_assisted,2023-08-15,11200.0,A,0.1028,1,11000.0,8.77,90.0,2023-08-16,closed_good,False,0.0,1.0,2,0,4.0,1.0
500207,100101,sales_assisted,2023-01-29,52900.0,C,0.2801,1,36200.0,17.83,90.0,2023-01-29,closed_good,False,2.0,1.0,0,0,0.0,1.0
500208,100101,sales_assisted,2023-03-25,50700.0,D,0.4638,1,25200.0,21.21,120.0,2023-03-26,closed_default,True,87.0,0.004,1,0,2.0,1.0
500209,100101,sales_assisted,2023-07-03,20400.0,D,0.9,0,0.0,,,,rejected,,,,2,1,44.5,0.502
500210,100102,digital,2024-02-08,16300.0,D,0.8044,1,7500.0,23.99,30.0,2024-02-08,closed_good,False,1.0,1.0,0,0,0.0,1.0
500211,100102,digital,2024-03-20,10900.0,D,0.9,1,5000.0,21.65,90.0,2024-03-20,closed_default,True,129.0,0.318,1,0,1.0,1.0
500212,100103,sales_assisted,2025-02-20,45000.0,B,0.2151,1,37800.0,9.81,30.0,2025-02-21,closed_default,True,99.0,0.197,0,0,0.0,1.0
500213,100103,sales_assisted,2025-06-02,14900.0,D,0.9,1,6700.0,19.44,90.0,2025-06-02,closed_default,True,179.0,0.14,1,1,99.0,0.197
500214,100103,sales_assisted,2025-09-03,46500.0,D,0.9,0,0.0,,,,rejected,,,,2,2,139.0,0.169
500215,100104,sales_assisted,2023-02-28,17500.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500216,100105,sales_assisted,2024-08-17,17700.0,D,0.7201,1,8500.0,19.47,30.0,2024-08-17,closed_default,True,75.0,0.343,0,0,0.0,1.0
500217,100106,digital,2024-12-29,25700.0,D,0.7793,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500218,100107,digital,2025-04-14,2000.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500219,100108,digital,2024-12-31,12100.0,D,0.6732,1,5900.0,18.46,120.0,2025-01-01,closed_good,False,12.0,1.0,0,0,0.0,1.0
500220,100108,digital,2025-02-04,15000.0,D,0.8632,0,0.0,,,,rejected,,,,1,0,12.0,1.0
500221,100109,sales_assisted,2023-03-16,39600.0,B,0.1378,1,34000.0,9.07,60.0,2023-03-16,written_off,True,48.0,0.383,0,0,0.0,1.0
500222,100110,digital,2023-05-17,15000.0,B,0.1989,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500223,100110,digital,2023-09-03,16500.0,A,0.0981,1,16300.0,7.55,30.0,2023-09-03,closed_good,False,0.0,1.0,0,0,0.0,1.0
500224,100111,digital,2025-06-09,58700.0,D,0.7432,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500225,100111,digital,2025-07-09,44900.0,D,0.5704,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500226,100112,digital,2023-03-28,5500.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500227,100112,digital,2023-06-22,8900.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500228,100113,digital,2025-06-12,19900.0,D,0.9,1,9300.0,23.66,120.0,2025-06-12,closed_default,True,133.0,0.599,0,0,0.0,1.0
500229,100113,digital,2025-09-30,16600.0,D,0.9,0,0.0,,,,rejected,,,,1,1,133.0,0.599
500230,100114,digital,2025-05-04,11200.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500231,100114,digital,2025-07-29,7800.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500232,100115,sales_assisted,2023-09-08,53600.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500233,100115,sales_assisted,2023-10-13,47600.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500234,100116,sales_assisted,2024-12-31,36100.0,D,0.6402,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500235,100117,sales_assisted,2023-03-03,28900.0,D,0.7727,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500236,100117,sales_assisted,2023-05-31,26400.0,D,0.8537,1,13000.0,21.34,60.0,2023-06-01,written_off,True,162.0,0.178,0,0,0.0,1.0
500237,100117,sales_assisted,2023-09-24,26300.0,D,0.9,0,0.0,,,,rejected,,,,1,1,162.0,0.178
500238,100118,digital,2023-04-27,18100.0,D,0.8611,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500239,100118,digital,2023-07-19,15500.0,D,0.7151,1,7100.0,18.6,30.0,2023-07-19,closed_default,True,50.0,0.429,0,0,0.0,1.0
500240,100119,sales_assisted,2023-12-10,15200.0,D,0.6561,1,7500.0,21.62,120.0,2023-12-11,closed_good,False,0.0,1.0,0,0,0.0,1.0
500241,100119,sales_assisted,2024-01-22,19300.0,D,0.6603,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500242,100120,digital,2023-07-25,22100.0,D,0.6023,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500243,100121,sales_assisted,2024-01-26,11100.0,D,0.6253,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500244,100122,digital,2023-09-10,26600.0,A,0.0853,1,25400.0,7.3,60.0,2023-09-11,closed_good,False,1.0,1.0,0,0,0.0,1.0
500245,100122,digital,2023-12-03,16600.0,A,0.1104,1,15700.0,8.77,60.0,2023-12-03,closed_good,False,8.0,1.0,1,0,1.0,1.0
500246,100123,digital,2023-09-06,25500.0,D,0.7846,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500247,100123,digital,2023-10-17,11300.0,D,0.7996,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500248,100124,digital,2023-11-24,22300.0,D,0.9,1,10300.0,22.12,90.0,2023-11-25,closed_default,True,105.0,0.013,0,0,0.0,1.0
500249,100124,digital,2024-02-13,9100.0,D,0.9,1,4100.0,21.1,60.0,2024-02-13,closed_default,True,33.0,0.431,1,1,105.0,0.013
500250,100124,digital,2024-06-05,8100.0,D,0.9,0,0.0,,,,rejected,,,,2,2,69.0,0.222
500251,100124,digital,2024-09-14,17800.0,D,0.9,1,8500.0,20.84,30.0,2024-09-14,closed_default,True,147.0,0.455,2,2,69.0,0.222
500252,100125,digital,2023-02-24,2100.0,D,0.68,1,1000.0,22.21,90.0,2023-02-25,closed_default,True,32.0,0.394,0,0,0.0,1.0
500253,100126,digital,2024-09-20,8300.0,D,0.8774,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500254,100127,digital,2025-02-20,2000.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500255,100128,digital,2024-01-05,9300.0,C,0.3591,1,6100.0,14.32,60.0,2024-01-06,closed_default,True,193.0,0.422,0,0,0.0,1.0
500256,100129,digital,2023-07-13,40100.0,D,0.5466,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500257,100129,digital,2023-11-06,21400.0,C,0.3236,1,13800.0,16.89,60.0,2023-11-06,written_off,True,51.0,0.303,0,0,0.0,1.0
500258,100130,digital,2025-03-29,31000.0,C,0.2617,1,20400.0,16.61,120.0,2025-03-29,closed_good,False,0.0,1.0,0,0,0.0,1.0
500259,100131,sales_assisted,2025-03-02,15000.0,C,0.3799,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500260,100132,digital,2024-02-25,5700.0,D,0.9,1,2700.0,23.81,30.0,2024-02-26,closed_good,False,0.0,1.0,0,0,0.0,1.0
500261,100132,digital,2024-04-02,7600.0,D,0.9,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500262,100133,digital,2023-08-26,29400.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500263,100133,digital,2023-12-02,50100.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500264,100133,digital,2024-01-09,45800.0,D,0.8616,1,21900.0,22.21,30.0,2024-01-10,closed_default,True,72.0,0.133,0,0,0.0,1.0
500265,100134,digital,2024-11-08,18400.0,C,0.3914,1,12400.0,13.46,90.0,2024-11-09,written_off,True,52.0,0.179,0,0,0.0,1.0
500266,100134,digital,2025-02-03,11100.0,D,0.9,1,5400.0,22.95,30.0,2025-02-03,closed_default,True,49.0,0.559,1,1,52.0,0.179
500267,100135,digital,2025-02-03,56100.0,B,0.1935,1,46900.0,13.0,90.0,2025-02-03,closed_good,False,1.0,1.0,0,0,0.0,1.0
500268,100136,sales_assisted,2023-02-02,16700.0,B,0.1948,1,13600.0,9.23,90.0,2023-02-03,closed_good,False,0.0,1.0,0,0,0.0,1.0
500269,100136,sales_assisted,2023-04-01,36600.0,C,0.3605,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500270,100137,digital,2023-09-13,40700.0,C,0.3473,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500271,100137,digital,2023-10-12,8000.0,C,0.4472,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500272,100137,digital,2023-12-17,37700.0,C,0.3273,1,24300.0,13.89,120.0,2023-12-18,closed_good,False,3.0,1.0,0,0,0.0,1.0
500273,100137,digital,2024-04-06,17800.0,D,0.5719,1,8000.0,18.09,30.0,2024-04-06,written_off,True,49.0,0.12,1,0,3.0,1.0
500274,100138,sales_assisted,2025-02-17,23500.0,D,0.6918,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500275,100138,sales_assisted,2025-03-15,14100.0,C,0.4396,1,9500.0,13.71,90.0,2025-03-15,written_off,True,137.0,0.322,0,0,0.0,1.0
500276,100138,sales_assisted,2025-04-27,37300.0,D,0.9,0,0.0,,,,rejected,,,,1,1,137.0,0.322
500277,100139,digital,2023-04-04,38700.0,D,0.5149,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500278,100139,digital,2023-05-11,35900.0,D,0.6337,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500279,100139,digital,2023-08-07,36900.0,D,0.7208,1,17400.0,19.28,30.0,2023-08-07,written_off,True,80.0,0.257,0,0,0.0,1.0
500280,100139,digital,2023-11-05,14800.0,D,0.9,1,7100.0,19.33,30.0,2023-11-05,closed_default,True,194.0,0.233,1,1,80.0,0.257
500281,100140,digital,2023-08-13,31800.0,D,0.7232,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500282,100140,digital,2023-09-30,22100.0,D,0.869,1,10100.0,22.34,120.0,2023-10-01,closed_default,True,93.0,0.12,0,0,0.0,1.0
500283,100141,digital,2025-01-18,29700.0,B,0.2227,1,25400.0,12.25,120.0,2025-01-19,closed_good,False,0.0,1.0,0,0,0.0,1.0
500284,100141,digital,2025-05-05,45500.0,C,0.2575,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500285,100141,digital,2025-08-19,57800.0,B,0.2292,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500286,100142,sales_assisted,2025-01-09,57400.0,D,0.5562,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500287,100143,digital,2023-09-13,10600.0,C,0.4188,1,7000.0,17.16,30.0,2023-09-14,closed_good,False,0.0,1.0,0,0,0.0,1.0
500288,100143,digital,2023-12-24,12100.0,D,0.8126,1,5700.0,18.66,60.0,2023-12-24,closed_good,False,1.0,1.0,1,0,0.0,1.0
500289,100144,digital,2025-03-01,52500.0,C,0.2988,1,33900.0,17.88,60.0,2025-03-01,closed_good,False,0.0,1.0,0,0,0.0,1.0
500290,100145,digital,2023-10-10,25200.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500291,100146,digital,2023-07-10,12600.0,D,0.7064,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500292,100146,digital,2023-09-21,22800.0,C,0.3915,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500293,100147,digital,2024-01-05,14700.0,C,0.3108,1,10100.0,14.37,30.0,2024-01-06,closed_good,False,0.0,1.0,0,0,0.0,1.0
500294,100148,digital,2024-06-28,43200.0,D,0.6534,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500295,100148,digital,2024-08-31,41200.0,D,0.5247,1,20100.0,22.38,60.0,2024-09-01,closed_default,True,87.0,0.044,0,0,0.0,1.0
500296,100148,digital,2024-12-26,51200.0,D,0.9,0,0.0,,,,rejected,,,,1,1,87.0,0.044
500297,100148,digital,2025-03-25,22300.0,D,0.9,0,0.0,,,,rejected,,,,1,1,87.0,0.044
500298,100149,digital,2024-07-07,15900.0,D,0.7963,1,7300.0,19.2,30.0,2024-07-08,closed_default,True,106.0,0.388,0,0,0.0,1.0
500299,100149,digital,2024-08-21,25200.0,D,0.9,1,11600.0,18.35,60.0,2024-08-22,closed_default,True,139.0,0.425,1,1,106.0,0.388
500300,100149,digital,2024-11-02,31400.0,D,0.9,1,14200.0,19.88,30.0,2024-11-02,closed_default,True,92.0,0.115,2,2,122.5,0.406
500301,100150,sales_assisted,2023-08-28,17300.0,D,0.7348,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500302,100150,sales_assisted,2023-12-12,38100.0,D,0.8858,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500303,100150,sales_assisted,2024-03-22,21900.0,D,0.8418,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500304,100151,sales_assisted,2024-07-31,27200.0,D,0.865,1,12600.0,21.12,60.0,2024-07-31,closed_good,False,11.0,1.0,0,0,0.0,1.0
500305,100151,sales_assisted,2024-10-06,11900.0,D,0.7134,0,0.0,,,,rejected,,,,1,0,11.0,1.0
500306,100152,digital,2023-01-18,4600.0,D,0.8233,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500307,100152,digital,2023-02-25,7900.0,D,0.9,1,3800.0,20.12,120.0,2023-02-25,closed_default,True,97.0,0.112,0,0,0.0,1.0
500308,100152,digital,2023-05-18,2300.0,D,0.9,0,0.0,,,,rejected,,,,1,1,97.0,0.112
500309,100152,digital,2023-09-11,2000.0,D,0.9,0,0.0,,,,rejected,,,,1,1,97.0,0.112
500310,100153,digital,2023-03-15,21000.0,D,0.9,1,10200.0,19.94,120.0,2023-03-15,closed_good,False,0.0,1.0,0,0,0.0,1.0
500311,100153,digital,2023-07-10,40300.0,D,0.9,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500312,100153,digital,2023-10-23,18700.0,D,0.7667,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500313,100153,digital,2024-02-13,23600.0,D,0.8987,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500314,100154,digital,2023-08-16,20800.0,C,0.3727,1,13900.0,14.84,120.0,2023-08-17,closed_good,False,0.0,1.0,0,0,0.0,1.0
500315,100155,sales_assisted,2025-05-13,11000.0,D,0.7787,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500316,100156,digital,2024-09-27,44200.0,A,0.0975,1,42300.0,6.3,120.0,2024-09-28,closed_good,False,7.0,1.0,0,0,0.0,1.0
500317,100157,sales_assisted,2023-02-19,24700.0,D,0.8424,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500318,100157,sales_assisted,2023-05-25,27900.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500319,100157,sales_assisted,2023-08-14,15000.0,D,0.8758,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500320,100157,sales_assisted,2023-09-29,16400.0,D,0.8174,1,8000.0,23.67,30.0,2023-09-30,closed_default,True,163.0,0.29,0,0,0.0,1.0
500321,100158,sales_assisted,2023-03-12,29700.0,C,0.3508,1,20300.0,17.49,60.0,2023-03-13,closed_good,False,13.0,1.0,0,0,0.0,1.0
500322,100158,sales_assisted,2023-06-07,32400.0,D,0.5236,0,0.0,,,,rejected,,,,1,0,13.0,1.0
500323,100159,sales_assisted,2025-01-23,28300.0,D,0.8272,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500324,100160,digital,2024-04-03,70700.0,B,0.1941,1,58400.0,9.05,60.0,2024-04-03,closed_good,False,0.0,1.0,0,0,0.0,1.0
500325,100161,sales_assisted,2024-10-10,38300.0,C,0.2999,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500326,100161,sales_assisted,2024-12-25,44200.0,D,0.5162,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500327,100162,digital,2023-10-15,17100.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500328,100162,digital,2023-12-01,33700.0,D,0.8699,1,16300.0,23.64,30.0,2023-12-02,written_off,True,199.0,0.256,0,0,0.0,1.0
500329,100163,digital,2023-09-24,14600.0,D,0.5395,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500330,100163,digital,2023-10-28,6900.0,D,0.5675,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500331,100163,digital,2024-01-26,6200.0,C,0.4275,1,4100.0,17.49,60.0,2024-01-26,closed_good,False,1.0,1.0,0,0,0.0,1.0
500332,100164,digital,2023-05-29,26800.0,D,0.6667,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500333,100164,digital,2023-09-19,40900.0,C,0.3929,1,27600.0,16.75,90.0,2023-09-19,closed_good,False,5.0,1.0,0,0,0.0,1.0
500334,100164,digital,2023-11-01,19600.0,D,0.6768,0,0.0,,,,rejected,,,,1,0,5.0,1.0
500335,100164,digital,2023-12-02,33100.0,D,0.8681,0,0.0,,,,rejected,,,,1,0,5.0,1.0
500336,100165,digital,2024-06-23,4900.0,D,0.8947,1,2400.0,23.96,30.0,2024-06-24,closed_default,True,81.0,0.271,0,0,0.0,1.0
500337,100166,sales_assisted,2024-06-04,14500.0,B,0.1467,1,11800.0,9.71,90.0,2024-06-05,closed_default,True,67.0,0.27,0,0,0.0,1.0
500338,100166,sales_assisted,2024-07-11,27100.0,D,0.8681,0,0.0,,,,rejected,,,,1,1,67.0,0.27
500339,100167,sales_assisted,2024-05-11,42900.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500340,100167,sales_assisted,2024-09-03,23600.0,D,0.8976,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500341,100167,sales_assisted,2024-10-13,38800.0,D,0.7344,1,18700.0,21.34,90.0,2024-10-13,closed_default,True,106.0,0.065,0,0,0.0,1.0
500342,100168,digital,2025-04-24,25700.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500343,100169,sales_assisted,2024-08-29,21000.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500344,100169,sales_assisted,2024-12-26,38300.0,D,0.9,1,18600.0,22.79,30.0,2024-12-26,written_off,True,192.0,0.401,0,0,0.0,1.0
500345,100170,digital,2025-04-20,36900.0,D,0.7403,1,17400.0,19.78,120.0,2025-04-21,closed_good,False,0.0,1.0,0,0,0.0,1.0
500346,100170,digital,2025-06-25,23100.0,D,0.6445,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500347,100170,digital,2025-10-09,29700.0,D,0.7152,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500348,100171,digital,2024-10-31,22500.0,C,0.3692,1,14700.0,15.71,120.0,2024-11-01,closed_good,False,4.0,1.0,0,0,0.0,1.0
500349,100172,digital,2023-05-02,4900.0,D,0.9,1,2300.0,22.95,30.0,2023-05-03,closed_good,False,0.0,1.0,0,0,0.0,1.0
500350,100173,sales_assisted,2024-04-10,7100.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500351,100173,sales_assisted,2024-06-17,12800.0,D,0.9,1,5800.0,22.54,30.0,2024-06-17,closed_default,True,98.0,0.401,0,0,0.0,1.0
500352,100174,digital,2025-06-01,17400.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500353,100174,digital,2025-07-12,13900.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500354,100174,digital,2025-09-24,17400.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500355,100175,digital,2024-10-13,53800.0,D,0.6514,1,26300.0,23.79,120.0,2024-10-14,closed_good,False,0.0,1.0,0,0,0.0,1.0
500356,100175,digital,2024-12-20,45800.0,D,0.8488,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500357,100175,digital,2025-01-21,47300.0,D,0.6775,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500358,100176,digital,2023-04-17,19400.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500359,100176,digital,2023-05-25,25800.0,D,0.9,1,12700.0,18.51,90.0,2023-05-25,closed_good,False,0.0,1.0,0,0,0.0,1.0
500360,100176,digital,2023-08-03,18700.0,D,0.9,1,9100.0,23.56,120.0,2023-08-04,closed_default,True,188.0,0.302,1,0,0.0,1.0
500361,100177,sales_assisted,2023-07-02,28900.0,D,0.8675,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500362,100177,sales_assisted,2023-08-16,18700.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500363,100178,sales_assisted,2023-03-15,57300.0,D,0.7178,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500364,100178,sales_assisted,2023-05-28,18300.0,C,0.3298,1,12500.0,16.65,60.0,2023-05-29,closed_good,False,1.0,1.0,0,0,0.0,1.0
500365,100178,sales_assisted,2023-09-17,57200.0,D,0.6932,0,0.0,,,,rejected,,,,1,0,1.0,1.0
500366,100178,sales_assisted,2023-12-06,23000.0,D,0.789,1,10700.0,23.44,90.0,2023-12-06,closed_good,False,9.0,1.0,1,0,1.0,1.0
500367,100179,sales_assisted,2024-09-20,3800.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500368,100180,sales_assisted,2024-02-02,39300.0,D,0.5053,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500369,100181,sales_assisted,2024-01-20,14100.0,D,0.8964,1,6700.0,22.62,60.0,2024-01-21,written_off,True,139.0,0.566,0,0,0.0,1.0
500370,100181,sales_assisted,2024-03-23,11300.0,D,0.9,0,0.0,,,,rejected,,,,1,1,139.0,0.566
500371,100182,digital,2025-05-28,14100.0,C,0.3476,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500372,100182,digital,2025-08-12,13900.0,C,0.357,1,9600.0,15.47,120.0,2025-08-13,written_off,True,31.0,0.562,0,0,0.0,1.0
500373,100183,digital,2025-05-01,34800.0,B,0.1765,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500374,100183,digital,2025-08-20,20500.0,B,0.1579,1,17700.0,9.53,90.0,2025-08-20,closed_good,False,0.0,1.0,0,0,0.0,1.0
500375,100183,digital,2025-12-13,7300.0,C,0.3873,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500376,100184,sales_assisted,2023-04-01,14600.0,D,0.7516,1,6900.0,20.65,90.0,2023-04-01,closed_good,False,0.0,1.0,0,0,0.0,1.0
500377,100184,sales_assisted,2023-05-29,61900.0,D,0.6488,0,0.0,,,,rejected,,,,1,0,0.0,1.0
500378,100184,sales_assisted,2023-07-30,57000.0,C,0.4182,1,36300.0,14.41,120.0,2023-07-30,written_off,True,66.0,0.489,1,0,0.0,1.0
500379,100185,sales_assisted,2025-02-08,6500.0,D,0.866,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500380,100186,digital,2025-04-29,61100.0,C,0.3483,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500381,100186,digital,2025-07-06,32900.0,B,0.2454,1,28100.0,11.12,120.0,2025-07-06,closed_good,False,1.0,1.0,0,0,0.0,1.0
500382,100187,digital,2023-01-11,14800.0,D,0.8569,1,7300.0,22.88,60.0,2023-01-12,written_off,True,72.0,0.276,0,0,0.0,1.0
500383,100188,sales_assisted,2025-04-03,22700.0,D,0.9,1,10700.0,20.04,30.0,2025-04-04,written_off,True,188.0,0.393,0,0,0.0,1.0
500384,100188,sales_assisted,2025-07-10,33200.0,D,0.9,0,0.0,,,,rejected,,,,1,1,188.0,0.393
500385,100189,digital,2024-11-22,39800.0,C,0.3222,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500386,100190,sales_assisted,2023-09-21,53100.0,D,0.6688,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500387,100190,sales_assisted,2023-10-21,31900.0,D,0.4707,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500388,100191,digital,2024-07-03,4800.0,C,0.3411,1,3300.0,16.73,30.0,2024-07-03,closed_good,False,0.0,1.0,0,0,0.0,1.0
500389,100192,digital,2023-02-16,23600.0,D,0.8371,1,11000.0,21.25,90.0,2023-02-17,closed_default,True,42.0,0.217,0,0,0.0,1.0
500390,100193,sales_assisted,2024-10-07,44600.0,D,0.5627,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500391,100194,digital,2023-11-09,40500.0,D,0.9,1,20000.0,20.79,120.0,2023-11-10,closed_default,True,111.0,0.291,0,0,0.0,1.0
500392,100195,digital,2023-08-25,28600.0,C,0.3537,1,19000.0,17.31,30.0,2023-08-26,closed_good,False,0.0,1.0,0,0,0.0,1.0
500393,100195,digital,2023-09-20,28800.0,D,0.6534,1,13500.0,20.05,90.0,2023-09-20,written_off,True,82.0,0.122,1,0,0.0,1.0
500394,100195,digital,2023-12-26,11300.0,D,0.9,0,0.0,,,,rejected,,,,2,1,41.0,0.561
500395,100196,digital,2024-12-24,25300.0,B,0.1572,1,22400.0,12.8,90.0,2024-12-24,closed_good,False,3.0,1.0,0,0,0.0,1.0
500396,100197,sales_assisted,2024-12-25,18400.0,D,0.583,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500397,100197,sales_assisted,2025-03-23,26500.0,D,0.7256,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500398,100197,sales_assisted,2025-04-23,7900.0,D,0.7676,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500399,100197,sales_assisted,2025-07-11,30300.0,D,0.8352,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500400,100198,digital,2023-11-21,42000.0,B,0.1585,1,36000.0,11.5,90.0,2023-11-21,closed_good,False,3.0,1.0,0,0,0.0,1.0
500401,100199,digital,2023-05-08,10100.0,A,0.0748,1,9500.0,8.06,90.0,2023-05-09,closed_good,False,0.0,1.0,0,0,0.0,1.0
500402,100199,digital,2023-08-26,15800.0,B,0.2482,1,13600.0,11.32,90.0,2023-08-27,closed_good,False,6.0,1.0,1,0,0.0,1.0
500403,100200,sales_assisted,2024-10-30,12100.0,D,0.7594,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500404,100201,sales_assisted,2025-03-20,59300.0,C,0.2909,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500405,100202,digital,2025-03-08,37700.0,D,0.8806,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500406,100202,digital,2025-06-30,39500.0,D,0.8332,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500407,100202,digital,2025-10-06,29600.0,D,0.8373,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500408,100203,digital,2024-02-02,17200.0,D,0.8967,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500409,100203,digital,2024-03-14,35200.0,D,0.9,1,16700.0,18.12,60.0,2024-03-14,closed_default,True,195.0,0.083,0,0,0.0,1.0
500410,100204,digital,2024-04-19,7600.0,D,0.9,1,3700.0,20.01,60.0,2024-04-20,closed_default,True,85.0,0.306,0,0,0.0,1.0
500411,100204,digital,2024-07-27,23400.0,D,0.9,0,0.0,,,,rejected,,,,1,1,85.0,0.306
500412,100205,digital,2023-04-08,13600.0,D,0.7149,0,0.0,,,,rejected,,,,0,0,0.0,1.0
500413,100205,digital,2023-05-10,12600.0,C,0.2796,1,8400.0,13.47,30.0,2023-05-10,closed_good,False,0.0,1.0,0,0,0.0,1.0
