customer_id,acquisition_channel,region,employment_type,age,gender,monthly_income_kes,signup_date
100389,sales_assisted,Nairobi,self_employed_business,28,F,37500.0,2024-09-23
100390,sales_assisted,Kakamega,self_employed_business,20,F,30600.0,2025-02-04
100391,digital,Uasin Gishu,informal_gig,28,F,17100.0,2024-07-03
100392,digital,Kisumu,formal_employed,38,M,80400.0,2023-10-05
100393,sales_assisted,Kisumu,informal_gig,34,F,20100.0,2023-07-23
100394,digital,Kakamega,civil_servant,48,F,56900.0,2025-04-28
100395,digital,Mombasa,civil_servant,51,F,47700.0,2024-08-26
100396,sales_assisted,Nairobi,formal_employed,31,M,37600.0,2024-03-12
100397,digital,Mombasa,civil_servant,26,F,36000.0,2025-01-24
100398,digital,West Pokot,formal_employed,43,M,66300.0,2024-05-20
100399,digital,Kiambu,self_employed_business,44,M,38500.0,2024-01-30
100400,digital,Uasin Gishu,formal_employed,36,F,36800.0,2023-02-23
100401,sales_assisted,Nairobi,self_employed_business,39,M,25700.0,2025-03-11
100402,sales_assisted,Kisumu,formal_employed,37,M,50800.0,2023-03-05
100403,digital,Eldoret,formal_employed,24,M,35700.0,2023-11-01
100404,sales_assisted,Nairobi,self_employed_business,22,M,47000.0,2024-06-26
100405,sales_assisted,Nairobi,civil_servant,32,F,80700.0,2024-07-23
100406,digital,Machakos,self_employed_business,31,M,45900.0,2024-08-07
100407,sales_assisted,Kakamega,informal_gig,35,M,37900.0,2025-01-27
100408,digital,Kakamega,informal_gig,31,F,15700.0,2024-04-05
100409,sales_assisted,Nairobi,self_employed_business,18,F,48400.0,2025-03-09
100410,sales_assisted,Kisumu,formal_employed,18,M,67600.0,2024-06-08
100411,sales_assisted,Nairobi,formal_employed,39,M,69800.0,2024-02-26
100412,digital,Nairobi,self_employed_business,27,F,57400.0,2023-12-14
100413,sales_assisted,Kisumu,civil_servant,30,F,40300.0,2024-02-19
100414,digital,Nakuru,formal_employed,27,F,61000.0,2024-03-02
100415,digital,Nyeri,informal_gig,24,F,13000.0,2025-04-30
100416,digital,Mombasa,informal_gig,24,M,36100.0,2023-05-30
100417,sales_assisted,Nairobi,civil_servant,42,F,24800.0,2024-02-24
100418,digital,Nairobi,formal_employed,30,F,67600.0,2023-04-23
100419,sales_assisted,Meru,civil_servant,38,F,56700.0,2023-01-04
100420,sales_assisted,Nairobi,self_employed_business,39,M,53800.0,2024-02-14
100421,digital,Nairobi,self_employed_business,35,M,69400.0,2024-03-12
100422,digital,Mombasa,informal_gig,40,F,31300.0,2023-09-21
100423,digital,Nairobi,formal_employed,33,F,21100.0,2024-06-27
100424,digital,Eldoret,informal_gig,45,F,27200.0,2023-01-15
100425,sales_assisted,Mombasa,informal_gig,40,M,8000.0,2024-10-31
100426,digital,Nairobi,informal_gig,41,F,21200.0,2024-01-10
100427,sales_assisted,Machakos,informal_gig,24,M,18300.0,2023-03-13
100428,digital,Mombasa,self_employed_business,35,M,47700.0,2025-04-16
100429,sales_assisted,Eldoret,formal_employed,18,M,30200.0,2024-06-01
100430,sales_assisted,Nairobi,formal_employed,45,M,30700.0,2024-02-29
100431,sales_assisted,Eldoret,informal_gig,27,M,26400.0,2024-07-03
100432,sales_assisted,Nakuru,informal_gig,28,M,32300.0,2024-05-11
100433,sales_assisted,Mombasa,informal_gig,20,M,22000.0,2024-09-03
100434,digital,Nakuru,self_employed_business,32,M,73300.0,2024-10-16
100435,digital,Nyeri,self_employed_business,30,M,32800.0,2023-09-03
100436,digital,Nairobi,informal_gig,49,F,28000.0,2024-08-04
100437,digital,Uasin Gishu,informal_gig,40,F,25000.0,2024-11-20
100438,sales_assisted,Uasin Gishu,self_employed_business,28,M,32800.0,2023-05-05
100439,sales_assisted,Mombasa,formal_employed,18,F,68600.0,2024-12-11
100440,sales_assisted,Nakuru,informal_gig,18,M,14200.0,2023-11-09
100441,digital,Mombasa,informal_gig,23,M,8000.0,2023-05-04
100442,sales_assisted,Nyeri,self_employed_business,21,M,36100.0,2024-10-01
100443,digital,Eldoret,self_employed_business,36,F,34100.0,2024-11-25
100444,digital,Kisumu,formal_employed,31,M,64100.0,2024-05-14
100445,sales_assisted,Nairobi,self_employed_business,33,F,19000.0,2024-07-08
100446,sales_assisted,Kiambu,formal_employed,24,F,54400.0,2024-02-12
100447,digital,Nairobi,formal_employed,34,M,52200.0,2024-01-28
100448,digital,Nairobi,informal_gig,20,F,24800.0,2023-10-21
100449,digital,Nairobi,self_employed_business,32,M,53900.0,2024-12-02
100450,digital,Mombasa,informal_gig,40,F,21800.0,2024-03-16
100451,sales_assisted,West Pokot,self_employed_business,29,F,38800.0,2023-04-25
100452,sales_assisted,Kiambu,formal_employed,36,M,53100.0,2023-08-05
100453,digital,Nairobi,self_employed_business,18,M,36500.0,2023-11-18
100454,digital,Nakuru,formal_employed,18,F,20600.0,2024-11-02
100455,digital,Machakos,informal_gig,35,M,18400.0,2025-03-14
100456,sales_assisted,Kisumu,civil_servant,42,F,35900.0,2023-05-30
100457,digital,Nairobi,informal_gig,30,M,17100.0,2023-05-09
100458,sales_assisted,Mombasa,informal_gig,52,M,19200.0,2024-04-13
100459,sales_assisted,Eldoret,informal_gig,20,M,23600.0,2025-04-15
100460,digital,Nyeri,informal_gig,26,M,19600.0,2023-09-17
100461,digital,Kakamega,self_employed_business,34,F,51000.0,2024-07-20
100462,sales_assisted,Nairobi,informal_gig,37,M,29700.0,2024-10-12
100463,digital,Meru,self_employed_business,27,F,8000.0,2023-01-07
100464,digital,Nairobi,formal_employed,23,M,19200.0,2023-11-25
100465,sales_assisted,Kiambu,informal_gig,38,M,8000.0,2023-05-20
100466,sales_assisted,Mombasa,informal_gig,34,M,19600.0,2025-06-08
100467,sales_assisted,Nairobi,formal_employed,29,F,39000.0,2023-02-16
100468,digital,Mombasa,civil_servant,37,F,42400.0,2023-04-28
100469,digital,Nairobi,formal_employed,31,M,60200.0,2024-11-25
100470,digital,Nairobi,informal_gig,31,F,21600.0,2023-05-23
100471,digital,Kisumu,civil_servant,31,M,30400.0,2023-08-17
100472,digital,Machakos,self_employed_business,25,F,37900.0,2024-05-13
100473,digital,Kiambu,civil_servant,24,M,32100.0,2024-05-27
100474,digital,Mombasa,informal_gig,28,F,9000.0,2025-06-17
100475,digital,Nairobi,informal_gig,33,M,30400.0,2025-02-04
100476,digital,Mombasa,civil_servant,18,M,46800.0,2025-01-23
100477,digital,Mombasa,informal_gig,41,F,34800.0,2025-03-22
100478,sales_assisted,Nairobi,self_employed_business,33,F,19200.0,2024-05-17
100479,digital,West Pokot,informal_gig,23,M,8000.0,2025-01-26
100480,digital,Nyeri,self_employed_business,47,F,23800.0,2024-09-28
100481,digital,Nairobi,self_employed_business,33,M,44100.0,2024-03-28
100482,digital,Kiambu,formal_employed,20,M,60500.0,2025-04-23
100483,digital,Kakamega,self_employed_business,47,F,42400.0,2023-05-09
100484,digital,Nairobi,informal_gig,45,F,23300.0,2023-12-12
100485,digital,Eldoret,civil_servant,24,M,53700.0,2023-11-09
100486,digital,Nairobi,civil_servant,30,F,32600.0,2024-05-03
100487,digital,Nairobi,formal_employed,28,F,64000.0,2023-10-29
100488,digital,Nyeri,self_employed_business,18,F,68200.0,2024-01-17
100489,digital,Eldoret,self_employed_business,35,M,21800.0,2025-06-10
100490,sales_assisted,Nairobi,formal_employed,40,M,40400.0,2024-11-07
100491,sales_assisted,Mombasa,self_employed_business,38,M,16900.0,2024-12-27
100492,sales_assisted,Uasin Gishu,self_employed_business,33,M,23300.0,2023-11-13
100493,digital,Mombasa,civil_servant,41,F,46300.0,2023-10-18
100494,sales_assisted,West Pokot,formal_employed,22,M,14700.0,2024-04-08
100495,digital,Kiambu,informal_gig,49,M,15100.0,2024-01-07
100496,digital,Nakuru,informal_gig,26,F,31300.0,2024-08-09
100497,sales_assisted,Meru,informal_gig,27,M,24000.0,2023-09-02
100498,digital,Kakamega,formal_employed,27,F,58800.0,2023-05-08
100499,digital,Machakos,formal_employed,27,F,21700.0,2023-12-30
100500,sales_assisted,Nakuru,civil_servant,31,F,41100.0,2025-01-08
100501,sales_assisted,Nairobi,formal_employed,30,M,79000.0,2023-03-14
100502,sales_assisted,Nairobi,formal_employed,34,M,33100.0,2023-03-17
100503,digital,Eldoret,civil_servant,25,F,32200.0,2025-01-21
100504,digital,Machakos,informal_gig,34,F,27100.0,2023-12-09
100505,sales_assisted,Machakos,informal_gig,23,F,14100.0,2024-04-24
100506,digital,Eldoret,formal_employed,39,F,57900.0,2024-11-20
100507,sales_assisted,Nairobi,self_employed_business,39,M,10700.0,2024-06-28
100508,digital,Nairobi,informal_gig,32,F,8000.0,2025-05-24
100509,digital,Machakos,self_employed_business,27,M,42800.0,2023-06-27
100510,digital,Kisumu,formal_employed,35,M,27400.0,2025-01-14
100511,sales_assisted,Machakos,formal_employed,25,M,34800.0,2024-02-11
100512,digital,Nairobi,informal_gig,33,F,29700.0,2023-04-24
100513,digital,Mombasa,formal_employed,31,F,56200.0,2024-02-21
100514,digital,Uasin Gishu,informal_gig,56,F,11200.0,2024-03-26
100515,digital,Nairobi,formal_employed,21,F,54400.0,2023-03-28
100516,digital,Nairobi,formal_employed,18,F,39600.0,2024-03-11
100517,sales_assisted,Kakamega,civil_servant,27,F,46700.0,2023-01-28
100518,digital,Eldoret,civil_servant,18,F,39700.0,2024-08-22
100519,sales_assisted,Uasin Gishu,informal_gig,26,M,8800.0,2024-07-10
100520,sales_assisted,West Pokot,civil_servant,21,F,28600.0,2023-04-21
100521,digital,Machakos,formal_employed,24,F,8000.0,2024-05-29
100522,digital,Nairobi,self_employed_business,23,M,40800.0,2023-08-28
100523,digital,Mombasa,formal_employed,41,M,52100.0,2024-08-04
100524,digital,West Pokot,self_employed_business,32,M,27300.0,2023-08-01
100525,digital,Mombasa,informal_gig,42,M,21000.0,2025-03-17
100526,sales_assisted,Nyeri,informal_gig,33,F,13400.0,2024-04-05
100527,sales_assisted,Kakamega,formal_employed,41,F,67600.0,2025-06-17
100528,sales_assisted,Nairobi,self_employed_business,30,F,18500.0,2023-03-13
100529,digital,Kisumu,civil_servant,47,M,35000.0,2025-01-25
100530,sales_assisted,Meru,self_employed_business,37,F,18300.0,2023-02-20
100531,sales_assisted,Nairobi,formal_employed,25,F,49200.0,2023-01-21
100532,digital,Nakuru,self_employed_business,38,F,53800.0,2023-06-02
100533,sales_assisted,Meru,self_employed_business,33,M,8000.0,2023-10-04
100534,digital,Nairobi,self_employed_business,31,M,47900.0,2025-03-18
100535,digital,Nakuru,self_employed_business,33,M,62800.0,2024-11-30
100536,digital,Kakamega,self_employed_business,39,F,40000.0,2023-03-09
100537,digital,Machakos,self_employed_business,18,M,27700.0,2025-03-22
100538,digital,Kisumu,self_employed_business,29,F,37400.0,2023-08-01
100539,sales_assisted,Uasin Gishu,formal_employed,39,F,35200.0,2025-03-31
100540,sales_assisted,Uasin Gishu,formal_employed,35,F,80400.0,2023-07-02
100541,digital,Mombasa,self_employed_business,22,M,50700.0,2024-08-26
100542,sales_assisted,Nairobi,informal_gig,18,M,29900.0,2024-07-18
100543,sales_assisted,Machakos,informal_gig,48,F,41000.0,2025-02-01
100544,digital,Nairobi,formal_employed,31,F,69200.0,2024-07-12
100545,digital,Kiambu,self_employed_business,46,F,36200.0,2023-05-25
100546,digital,Eldoret,self_employed_business,40,M,38400.0,2025-06-15
100547,digital,Mombasa,self_employed_business,25,F,73900.0,2023-12-20
100548,sales_assisted,Kisumu,informal_gig,18,M,15500.0,2025-04-29
100549,digital,Kisumu,civil_servant,28,M,37300.0,2023-03-17
100550,digital,Uasin Gishu,formal_employed,32,M,26800.0,2025-03-26
100551,digital,Nairobi,self_employed_business,37,M,10400.0,2023-09-19
100552,digital,Uasin Gishu,self_employed_business,23,M,24600.0,2025-05-18
100553,sales_assisted,Nairobi,self_employed_business,34,M,24900.0,2024-11-29
100554,digital,Machakos,formal_employed,34,M,33700.0,2025-05-26
100555,digital,Uasin Gishu,informal_gig,41,M,27400.0,2023-06-17
100556,digital,Mombasa,formal_employed,30,F,44800.0,2024-10-25
100557,digital,Nairobi,informal_gig,36,F,30900.0,2024-10-30
100558,digital,Kiambu,informal_gig,35,F,23300.0,2025-03-21
100559,digital,Kiambu,self_employed_business,40,F,40700.0,2024-11-22
100560,digital,Nakuru,civil_servant,25,F,35300.0,2023-03-23
100561,digital,Kisumu,informal_gig,18,M,39100.0,2025-03-02
100562,sales_assisted,Kiambu,self_employed_business,30,F,31600.0,2023-09-02
100563,sales_assisted,Nairobi,civil_servant,30,M,54700.0,2025-05-20
100564,sales_assisted,Eldoret,informal_gig,22,M,11600.0,2024-11-25
100565,sales_assisted,Mombasa,formal_employed,19,F,40600.0,2024-11-03
100566,sales_assisted,Nairobi,self_employed_business,27,M,68500.0,2024-07-31
100567,digital,Kiambu,self_employed_business,31,M,48400.0,2024-08-30
100568,digital,Nakuru,informal_gig,33,F,9700.0,2024-05-24
100569,digital,Uasin Gishu,civil_servant,18,M,23500.0,2024-12-06
100570,digital,Kisumu,self_employed_business,18,M,62400.0,2025-04-09
100571,sales_assisted,Kisumu,formal_employed,43,F,46600.0,2023-06-20
100572,digital,Mombasa,self_employed_business,31,F,33800.0,2025-01-19
100573,sales_assisted,Mombasa,informal_gig,32,F,15100.0,2024-10-26
100574,sales_assisted,Kiambu,self_employed_business,21,M,33200.0,2024-06-09
100575,digital,Kakamega,formal_employed,32,F,70400.0,2025-03-29
100576,sales_assisted,Machakos,self_employed_business,29,F,27400.0,2025-04-22
100577,digital,Mombasa,informal_gig,27,F,16700.0,2024-02-12
100578,sales_assisted,Nairobi,formal_employed,19,M,55800.0,2023-03-03
100579,digital,Nairobi,self_employed_business,25,F,22200.0,2023-01-20
100580,digital,Machakos,formal_employed,50,M,28200.0,2024-07-06
100581,digital,Mombasa,self_employed_business,29,F,38100.0,2023-10-31
100582,digital,Kisumu,formal_employed,40,F,45600.0,2023-07-21
100583,digital,Mombasa,formal_employed,31,F,30400.0,2023-03-28
100584,sales_assisted,Mombasa,informal_gig,30,M,26200.0,2023-08-28
100585,sales_assisted,Kakamega,formal_employed,27,M,48900.0,2024-07-17
100586,digital,Eldoret,formal_employed,45,M,9500.0,2024-12-16
100587,digital,Nyeri,self_employed_business,36,F,49900.0,2025-01-21
100588,digital,Nairobi,formal_employed,25,F,34700.0,2024-08-17
100589,digital,Kisumu,formal_employed,29,M,59500.0,2023-03-24
100590,sales_assisted,Nairobi,self_employed_business,42,M,69600.0,2024-09-22
100591,digital,Kiambu,self_employed_business,18,M,37000.0,2024-01-20
100592,digital,Eldoret,self_employed_business,35,M,28200.0,2023-04-27
100593,digital,Mombasa,civil_servant,37,M,62100.0,2024-08-28
100594,digital,Kiambu,self_employed_business,26,M,25200.0,2025-05-10
100595,digital,Mombasa,self_employed_business,34,M,66800.0,2025-03-27
100596,sales_assisted,Nairobi,civil_servant,37,F,32600.0,2024-12-04
100597,sales_assisted,Mombasa,self_employed_business,21,F,28500.0,2023-07-18
100598,sales_assisted,Nairobi,informal_gig,40,M,42800.0,2024-03-22
100599,sales_assisted,West Pokot,self_employed_business,35,F,43500.0,2024-04-20
100600,digital,Meru,informal_gig,31,M,36300.0,2024-01-06
100601,sales_assisted,Machakos,civil_servant,33,M,39600.0,2023-01-16
100602,sales_assisted,Kiambu,formal_employed,39,M,43200.0,2024-05-28
100603,sales_assisted,Kiambu,civil_servant,53,M,8000.0,2023-12-18
100604,sales_assisted,Mombasa,self_employed_business,38,F,53400.0,2023-11-07
100605,sales_assisted,Nairobi,self_employed_business,40,M,43900.0,2023-11-07
100606,sales_assisted,Nakuru,self_employed_business,34,F,36300.0,2024-10-30
100607,digital,Uasin Gishu,formal_employed,50,F,55700.0,2023-06-09
100608,sales_assisted,Uasin Gishu,formal_employed,19,F,45700.0,2024-05-08
100609,digital,Machakos,civil_servant,18,F,24900.0,2023-05-09
100610,digital,Nairobi,informal_gig,34,M,25200.0,2025-04-21
100611,sales_assisted,Nairobi,informal_gig,38,F,20300.0,2023-11-29
100612,sales_assisted,Kiambu,formal_employed,18,M,58300.0,2025-03-31
100613,sales_assisted,Nairobi,formal_employed,32,M,40000.0,2023-02-25
100614,digital,Eldoret,self_employed_business,31,F,30900.0,2024-10-16
100615,sales_assisted,Nakuru,formal_employed,39,M,35200.0,2025-03-26
100616,sales_assisted,Nakuru,self_employed_business,36,F,24600.0,2023-05-19
100617,digital,Kakamega,civil_servant,18,F,31600.0,2025-05-08
100618,digital,Uasin Gishu,informal_gig,23,F,25800.0,2025-04-29
100619,digital,Machakos,self_employed_business,25,F,26600.0,2025-02-15
100620,sales_assisted,Mombasa,self_employed_business,39,F,20100.0,2024-10-11
100621,digital,Mombasa,self_employed_business,36,M,50000.0,2023-01-04
100622,sales_assisted,West Pokot,self_employed_business,27,F,35900.0,2023-04-14
100623,digital,Kisumu,informal_gig,34,M,28800.0,2023-11-07
100624,sales_assisted,Mombasa,self_employed_business,23,M,34700.0,2024-12-03
100625,digital,Kakamega,formal_employed,51,M,34700.0,2024-01-28
100626,sales_assisted,Nairobi,formal_employed,38,M,13600.0,2023-02-11
100627,digital,Nairobi,civil_servant,40,M,21900.0,2023-10-24
100628,digital,Kiambu,informal_gig,45,F,14300.0,2025-01-23
100629,sales_assisted,Eldoret,civil_servant,42,F,44500.0,2024-12-21
100630,sales_assisted,Nairobi,self_employed_business,33,F,36300.0,2025-01-10
100631,sales_assisted,Nakuru,self_employed_business,31,F,22400.0,2024-08-30
100632,digital,Nyeri,self_employed_business,44,F,8000.0,2023-06-13
100633,digital,Eldoret,civil_servant,33,F,47400.0,2023-06-25
100634,digital,Eldoret,formal_employed,26,F,60800.0,2025-06-09
100635,digital,Nairobi,informal_gig,50,M,30500.0,2023-03-19
100636,sales_assisted,Nyeri,formal_employed,24,M,27600.0,2024-12-05
100637,sales_assisted,West Pokot,formal_employed,18,M,63500.0,2024-06-23
100638,sales_assisted,Kisumu,formal_employed,41,M,55200.0,2023-02-08
100639,sales_assisted,Nakuru,self_employed_business,26,F,46500.0,2025-01-29
100640,sales_assisted,Meru,informal_gig,36,M,16600.0,2025-03-25
100641,sales_assisted,Kiambu,civil_servant,49,F,37900.0,2024-07-24
100642,digital,Machakos,informal_gig,20,M,38100.0,2025-06-09
100643,digital,Nyeri,self_employed_business,32,F,63500.0,2023-08-09
100644,sales_assisted,Eldoret,informal_gig,46,M,21600.0,2025-05-09
100645,sales_assisted,Nakuru,formal_employed,39,M,48500.0,2024-05-16
100646,digital,Mombasa,informal_gig,31,F,8000.0,2024-08-20
100647,digital,Kiambu,informal_gig,54,M,32600.0,2024-04-22
100648,sales_assisted,Nairobi,self_employed_business,32,F,49300.0,2025-03-11
100649,digital,Nairobi,formal_employed,36,M,51200.0,2024-12-09
100650,digital,Meru,formal_employed,47,F,34200.0,2024-12-30
100651,sales_assisted,Mombasa,self_employed_business,41,F,39000.0,2024-01-19
100652,sales_assisted,Kiambu,civil_servant,44,F,63500.0,2025-04-21
100653,digital,Nairobi,informal_gig,24,M,25200.0,2024-10-10
100654,sales_assisted,Nakuru,self_employed_business,44,F,78000.0,2023-11-10
100655,digital,Nairobi,self_employed_business,34,M,50300.0,2023-08-22
100656,sales_assisted,Meru,informal_gig,26,F,13900.0,2024-12-20
100657,digital,Machakos,self_employed_business,34,F,31800.0,2023-01-22
100658,digital,Mombasa,formal_employed,34,M,32200.0,2025-03-13
100659,digital,Mombasa,informal_gig,49,F,29500.0,2024-11-23
100660,digital,Nairobi,self_employed_business,36,M,55500.0,2024-05-29
100661,sales_assisted,Meru,self_employed_business,25,M,64100.0,2025-06-06
100662,digital,Nyeri,self_employed_business,23,F,32900.0,2023-08-29
100663,digital,Machakos,formal_employed,32,F,53400.0,2025-06-06
100664,digital,Nairobi,civil_servant,20,F,60500.0,2023-05-01
100665,sales_assisted,Eldoret,informal_gig,26,F,35600.0,2024-11-06
100666,sales_assisted,Nakuru,civil_servant,30,M,20300.0,2023-06-30
100667,sales_assisted,Nairobi,civil_servant,29,F,49900.0,2024-08-24
100668,digital,Nairobi,self_employed_business,39,F,19900.0,2023-11-12
100669,digital,Nairobi,self_employed_business,26,M,28900.0,2023-12-03
100670,digital,Nairobi,informal_gig,18,F,10500.0,2023-08-22
100671,digital,Kiambu,formal_employed,18,M,33800.0,2025-04-12
100672,sales_assisted,Nakuru,civil_servant,32,F,16800.0,2024-05-20
100673,sales_assisted,Machakos,formal_employed,27,M,23700.0,2024-03-08
100674,digital,Uasin Gishu,self_employed_business,21,M,24300.0,2023-08-31
