loan_id,customer_id,disbursed_date,tenor_days,loan_status,days_late_final,repaid_pct_final,approved_amount_kes,due_date
500715,100371,2025-05-11,90.0,closed_good,11.0,1.0,43900.0,2025-08-09
500722,100374,2023-11-01,30.0,written_off,158.0,0.314,14100.0,2023-12-01
500725,100376,2025-01-07,30.0,written_off,134.0,0.098,7100.0,2025-02-06
500728,100379,2024-08-15,90.0,closed_default,106.0,0.263,6200.0,2024-11-13
500731,100379,2025-03-04,90.0,closed_default,135.0,0.476,5700.0,2025-06-02
500737,100382,2025-02-25,120.0,closed_default,39.0,0.46,18100.0,2025-06-25
500741,100384,2024-12-31,30.0,closed_good,8.0,1.0,24900.0,2025-01-30
500742,100385,2024-10-04,30.0,closed_good,3.0,1.0,17800.0,2024-11-03
500743,100385,2025-01-22,30.0,closed_good,9.0,1.0,34900.0,2025-02-21
500744,100386,2023-08-19,120.0,closed_good,0.0,1.0,24100.0,2023-12-17
500745,100386,2023-11-14,30.0,written_off,158.0,0.127,10600.0,2023-12-14
500747,100386,2024-03-22,60.0,written_off,84.0,0.344,30800.0,2024-05-21
500749,100387,2025-05-30,120.0,written_off,74.0,0.375,34000.0,2025-09-27
500750,100387,2025-08-24,30.0,written_off,99.0,0.103,16900.0,2025-09-23
500753,100389,2024-09-26,30.0,closed_default,199.0,0.066,27900.0,2024-10-26
500754,100390,2025-02-11,90.0,closed_good,12.0,1.0,14400.0,2025-05-12
500755,100390,2025-05-02,60.0,closed_good,0.0,1.0,10600.0,2025-07-01
500757,100391,2024-07-11,120.0,closed_good,0.0,1.0,7700.0,2024-11-08
500758,100391,2024-08-30,120.0,closed_default,121.0,0.153,2900.0,2024-12-28
500759,100392,2023-10-09,60.0,closed_good,0.0,1.0,20400.0,2023-12-08
500760,100392,2023-12-13,30.0,closed_good,0.0,1.0,83600.0,2024-01-12
500761,100392,2024-03-12,120.0,closed_good,3.0,1.0,53600.0,2024-07-10
500766,100395,2024-12-26,120.0,closed_good,3.0,1.0,29400.0,2025-04-25
500768,100397,2025-02-02,90.0,closed_default,164.0,0.568,5900.0,2025-05-03
500770,100398,2024-05-26,30.0,closed_default,33.0,0.39,22100.0,2024-06-25
500776,100400,2023-04-09,120.0,closed_good,16.0,1.0,4200.0,2023-08-07
500777,100401,2025-03-12,30.0,closed_good,2.0,1.0,7900.0,2025-04-11
500780,100402,2023-03-15,90.0,closed_good,0.0,1.0,31900.0,2023-06-13
500781,100402,2023-05-13,90.0,closed_good,3.0,1.0,35100.0,2023-08-11
500782,100403,2023-11-03,90.0,closed_good,0.0,1.0,16500.0,2024-02-01
500786,100406,2024-08-10,30.0,closed_default,151.0,0.147,14200.0,2024-09-09
500789,100407,2025-01-31,60.0,closed_default,181.0,0.021,11100.0,2025-04-01
500791,100408,2024-07-10,90.0,closed_default,109.0,0.177,3500.0,2024-10-08
500794,100409,2025-03-11,90.0,written_off,113.0,0.435,18200.0,2025-06-09
500796,100411,2024-02-26,30.0,written_off,88.0,0.015,53900.0,2024-03-27
500797,100412,2023-12-20,30.0,closed_default,116.0,0.541,45300.0,2024-01-19
500800,100413,2024-04-06,120.0,closed_good,1.0,1.0,13700.0,2024-08-04
500801,100413,2024-06-26,90.0,closed_default,49.0,0.417,5900.0,2024-09-24
500805,100416,2023-07-24,60.0,written_off,119.0,0.245,27000.0,2023-09-22
500806,100416,2023-08-29,30.0,written_off,96.0,0.172,12600.0,2023-09-28
500810,100417,2024-07-06,60.0,closed_good,8.0,1.0,4200.0,2024-09-04
500812,100419,2023-01-06,120.0,closed_good,0.0,1.0,12600.0,2023-05-06
500814,100420,2024-02-23,60.0,written_off,161.0,0.288,32700.0,2024-04-23
500815,100421,2024-03-19,30.0,closed_good,2.0,1.0,66600.0,2024-04-18
500820,100423,2024-08-01,120.0,closed_good,4.0,1.0,8200.0,2024-11-29
500821,100423,2024-09-17,120.0,closed_default,128.0,0.515,17400.0,2025-01-15
500823,100424,2023-04-14,90.0,closed_default,64.0,0.505,4500.0,2023-07-13
500824,100425,2024-11-06,90.0,closed_good,0.0,1.0,2600.0,2025-02-04
500827,100427,2023-03-22,30.0,closed_good,0.0,1.0,18900.0,2023-04-21
500828,100427,2023-06-11,30.0,closed_good,3.0,1.0,19200.0,2023-07-11
500830,100429,2024-06-05,120.0,closed_good,0.0,1.0,16400.0,2024-10-03
500831,100429,2024-09-02,90.0,closed_good,0.0,1.0,26600.0,2024-12-01
500835,100432,2024-06-12,30.0,closed_default,186.0,0.08,6300.0,2024-07-12
500839,100436,2024-08-11,120.0,closed_default,136.0,0.322,10200.0,2024-12-09
500840,100437,2024-11-28,90.0,closed_good,0.0,1.0,18100.0,2025-02-26
500841,100438,2023-05-07,120.0,written_off,49.0,0.166,12200.0,2023-09-04
500843,100439,2024-12-16,120.0,written_off,69.0,0.344,19900.0,2025-04-15
500845,100440,2024-01-27,120.0,closed_default,52.0,0.412,3400.0,2024-05-26
500847,100441,2023-05-06,30.0,written_off,54.0,0.5,900.0,2023-06-05
500848,100441,2023-07-16,120.0,closed_default,85.0,0.306,2500.0,2023-11-13
500849,100441,2023-10-10,30.0,written_off,103.0,0.218,2000.0,2023-11-09
500857,100443,2025-07-22,30.0,closed_default,184.0,0.179,7600.0,2025-08-21
500858,100444,2024-05-21,120.0,written_off,31.0,0.28,38600.0,2024-09-18
500859,100445,2024-07-12,30.0,closed_default,100.0,0.001,7200.0,2024-08-11
500864,100447,2024-04-03,120.0,closed_default,66.0,0.507,8500.0,2024-08-01
500865,100447,2024-06-11,120.0,closed_default,138.0,0.196,15100.0,2024-10-09
500868,100448,2024-01-06,90.0,closed_default,176.0,0.57,10200.0,2024-04-05
500869,100449,2024-12-11,90.0,closed_good,6.0,1.0,19100.0,2025-03-11
500871,100449,2025-04-08,60.0,closed_default,100.0,0.123,38500.0,2025-06-07
500874,100450,2024-06-30,30.0,written_off,153.0,0.33,4200.0,2024-07-30
500879,100452,2024-01-02,90.0,closed_good,4.0,1.0,29600.0,2024-04-01
500880,100453,2023-11-25,60.0,closed_good,0.0,1.0,18000.0,2024-01-24
500882,100453,2024-03-10,120.0,closed_good,5.0,1.0,35200.0,2024-07-08
500883,100453,2024-07-03,30.0,closed_good,0.0,1.0,11400.0,2024-08-02
500885,100454,2024-12-22,120.0,closed_default,139.0,0.468,13500.0,2025-04-21
500891,100458,2024-04-14,60.0,closed_default,37.0,0.554,8600.0,2024-06-13
500899,100461,2024-10-18,30.0,closed_good,0.0,1.0,21600.0,2024-11-17
500902,100463,2023-01-15,120.0,written_off,189.0,0.081,4200.0,2023-05-15
500911,100465,2024-02-11,30.0,closed_default,68.0,0.235,3800.0,2024-03-12
500914,100467,2023-02-19,90.0,closed_good,0.0,1.0,21500.0,2023-05-20
500916,100467,2023-06-28,120.0,written_off,111.0,0.512,24700.0,2023-10-26
500917,100468,2023-05-02,30.0,closed_good,0.0,1.0,30700.0,2023-06-01
500918,100468,2023-08-27,90.0,closed_good,7.0,1.0,14300.0,2023-11-25
500919,100469,2024-12-05,60.0,closed_default,167.0,0.467,18900.0,2025-02-03
500920,100470,2023-05-25,120.0,closed_good,0.0,1.0,8000.0,2023-09-22
500922,100471,2023-08-23,120.0,written_off,170.0,0.452,18400.0,2023-12-21
500924,100471,2023-11-05,90.0,closed_default,182.0,0.49,12700.0,2024-02-03
500927,100472,2024-06-15,90.0,closed_good,9.0,1.0,18400.0,2024-09-13
500928,100472,2024-08-16,90.0,closed_good,0.0,1.0,13000.0,2024-11-14
500930,100473,2024-06-02,90.0,closed_default,49.0,0.064,24400.0,2024-08-31
500931,100473,2024-09-14,60.0,closed_default,115.0,0.238,16500.0,2024-11-13
500933,100473,2025-02-03,30.0,written_off,174.0,0.346,14500.0,2025-03-05
500934,100474,2025-06-18,60.0,closed_default,194.0,0.063,3900.0,2025-08-17
500938,100476,2025-01-29,60.0,closed_default,163.0,0.13,11600.0,2025-03-30
500939,100476,2025-03-12,90.0,closed_default,139.0,0.101,20400.0,2025-06-10
500942,100479,2025-02-01,60.0,written_off,161.0,0.319,2500.0,2025-04-02
500947,100482,2025-07-17,120.0,closed_good,5.0,1.0,17500.0,2025-11-14
500948,100482,2025-11-05,120.0,closed_default,161.0,0.414,27300.0,2026-03-05
500949,100483,2023-05-18,120.0,closed_default,69.0,0.495,12300.0,2023-09-15
500951,100484,2024-02-19,30.0,written_off,63.0,0.486,12300.0,2024-03-20
500953,100485,2024-01-01,30.0,closed_good,0.0,1.0,42900.0,2024-01-31
500954,100485,2024-04-10,120.0,written_off,199.0,0.166,20500.0,2024-08-08
500956,100487,2023-10-31,30.0,closed_good,11.0,1.0,24800.0,2023-11-30
500958,100488,2024-04-03,30.0,written_off,168.0,0.24,46700.0,2024-05-03
500961,100490,2024-12-25,30.0,closed_default,72.0,0.294,24300.0,2025-01-24
500965,100492,2023-11-21,30.0,closed_default,172.0,0.421,7800.0,2023-12-21
500966,100493,2023-10-27,30.0,closed_good,0.0,1.0,32300.0,2023-11-26
500967,100493,2024-02-12,30.0,closed_good,9.0,1.0,34200.0,2024-03-13
500968,100494,2024-04-10,120.0,closed_good,12.0,1.0,7800.0,2024-08-08
500971,100496,2024-11-20,120.0,closed_good,7.0,1.0,26300.0,2025-03-20
500974,100498,2023-05-13,60.0,closed_default,95.0,0.339,44200.0,2023-07-12
500978,100500,2025-04-20,90.0,closed_good,5.0,1.0,20100.0,2025-07-19
500979,100501,2023-03-21,30.0,closed_good,0.0,1.0,80300.0,2023-04-20
500980,100501,2023-07-12,120.0,closed_good,5.0,1.0,40700.0,2023-11-09
500986,100506,2024-11-23,90.0,closed_good,9.0,1.0,40800.0,2025-02-21
500992,100510,2025-01-20,90.0,closed_good,1.0,1.0,29400.0,2025-04-20
500994,100511,2024-05-24,30.0,closed_default,101.0,0.373,8200.0,2024-06-23
500995,100512,2023-04-30,120.0,closed_default,90.0,0.483,21500.0,2023-08-28
500998,100514,2024-03-30,60.0,closed_good,3.0,1.0,1900.0,2024-05-29
500999,100515,2023-04-06,30.0,written_off,65.0,0.109,16300.0,2023-05-06
501000,100516,2024-03-14,120.0,closed_default,191.0,0.429,9400.0,2024-07-12
501003,100519,2024-07-12,30.0,closed_good,13.0,1.0,1400.0,2024-08-11
501004,100519,2024-09-07,120.0,closed_good,0.0,1.0,1100.0,2025-01-05
501007,100520,2023-04-25,60.0,closed_good,2.0,1.0,6800.0,2023-06-24
501008,100521,2024-06-04,120.0,closed_default,107.0,0.351,7800.0,2024-10-02
501009,100521,2024-09-30,120.0,closed_good,0.0,1.0,4200.0,2025-01-28
501010,100521,2025-01-18,60.0,closed_default,87.0,0.23,1400.0,2025-03-19
501013,100523,2024-08-09,120.0,closed_default,151.0,0.438,46300.0,2024-12-07
501014,100523,2024-09-13,120.0,closed_default,36.0,0.117,13600.0,2025-01-11
501018,100525,2025-03-20,60.0,written_off,49.0,0.545,3700.0,2025-05-19
501019,100525,2025-06-29,90.0,closed_default,117.0,0.443,9500.0,2025-09-27
501020,100526,2024-04-13,30.0,closed_default,167.0,0.523,6800.0,2024-05-13
501023,100527,2025-06-25,90.0,closed_default,54.0,0.454,12700.0,2025-09-23
501026,100529,2025-01-30,60.0,closed_default,167.0,0.423,18100.0,2025-03-31
501030,100531,2023-01-29,30.0,closed_good,0.0,1.0,28700.0,2023-02-28
501031,100532,2023-06-04,60.0,written_off,117.0,0.555,20000.0,2023-08-03
501032,100532,2023-08-26,60.0,closed_good,0.0,1.0,19300.0,2023-10-25
501036,100534,2025-06-24,30.0,closed_good,1.0,1.0,31200.0,2025-07-24
501037,100535,2024-12-09,120.0,closed_default,138.0,0.419,12500.0,2025-04-08
501039,100536,2023-07-10,60.0,closed_good,1.0,1.0,29800.0,2023-09-08
501045,100539,2025-04-05,60.0,closed_default,110.0,0.425,8400.0,2025-06-04
501050,100540,2023-09-11,90.0,closed_default,54.0,0.062,44000.0,2023-12-10
501052,100541,2025-01-01,120.0,written_off,179.0,0.515,11400.0,2025-05-01
501056,100543,2025-06-05,120.0,closed_default,87.0,0.141,21600.0,2025-10-03
501058,100544,2024-07-17,90.0,closed_good,0.0,1.0,66800.0,2024-10-15
501059,100544,2024-11-07,120.0,closed_good,0.0,1.0,21500.0,2025-03-07
501065,100548,2025-05-08,90.0,closed_default,170.0,0.074,9300.0,2025-08-06
501067,100549,2023-03-25,90.0,closed_good,12.0,1.0,20700.0,2023-06-23
501068,100549,2023-04-19,30.0,closed_good,0.0,1.0,23200.0,2023-05-19
501071,100550,2025-09-01,30.0,closed_default,64.0,0.171,12500.0,2025-10-01
501072,100550,2025-10-11,30.0,closed_default,73.0,0.003,8500.0,2025-11-10
501074,100551,2023-10-26,30.0,closed_default,163.0,0.564,2600.0,2023-11-25
501075,100551,2024-02-06,60.0,written_off,163.0,0.31,5800.0,2024-04-06
501077,100553,2024-12-03,90.0,closed_good,0.0,1.0,16600.0,2025-03-03
501078,100553,2025-03-23,60.0,closed_good,0.0,1.0,4600.0,2025-05-22
501079,100554,2025-06-04,120.0,closed_default,77.0,0.096,10900.0,2025-10-02
501081,100555,2023-06-26,90.0,written_off,120.0,0.354,2800.0,2023-09-24
501082,100556,2024-10-25,60.0,closed_good,10.0,1.0,21300.0,2024-12-24
501083,100556,2024-12-25,90.0,written_off,33.0,0.551,15300.0,2025-03-25
501084,100556,2025-03-04,90.0,closed_good,0.0,1.0,24500.0,2025-06-02
501089,100559,2024-11-27,120.0,closed_good,0.0,1.0,19900.0,2025-03-27
501090,100559,2025-01-24,90.0,closed_good,7.0,1.0,30300.0,2025-04-24
501091,100560,2023-03-26,60.0,closed_default,73.0,0.474,18400.0,2023-05-25
501093,100560,2023-07-11,90.0,written_off,78.0,0.536,9600.0,2023-10-09
501101,100563,2025-08-26,90.0,written_off,120.0,0.319,43300.0,2025-11-24
501102,100564,2024-12-03,30.0,closed_default,31.0,0.513,3400.0,2025-01-02
501105,100566,2024-11-22,120.0,closed_default,197.0,0.006,13900.0,2025-03-22
501107,100568,2024-05-28,120.0,closed_default,77.0,0.529,4500.0,2024-09-25
501113,100570,2025-04-11,60.0,written_off,116.0,0.198,21400.0,2025-06-10
501114,100571,2023-06-21,120.0,closed_default,74.0,0.541,36400.0,2023-10-19
501115,100572,2025-01-27,60.0,written_off,35.0,0.049,6900.0,2025-03-28
501116,100573,2024-11-01,60.0,closed_good,0.0,1.0,5200.0,2024-12-31
501118,100573,2025-04-04,60.0,closed_good,4.0,1.0,7400.0,2025-06-03
501119,100574,2024-06-09,120.0,closed_default,191.0,0.347,9800.0,2024-10-07
501121,100574,2024-12-17,60.0,written_off,163.0,0.324,7900.0,2025-02-15
501123,100575,2025-04-06,60.0,closed_default,54.0,0.265,20200.0,2025-06-05
501125,100575,2025-08-05,120.0,written_off,69.0,0.04,15700.0,2025-12-03
501131,100578,2023-03-06,30.0,closed_good,4.0,1.0,51000.0,2023-04-05
501132,100579,2023-01-26,90.0,closed_good,3.0,1.0,12300.0,2023-04-26
501133,100580,2024-07-08,30.0,written_off,184.0,0.516,17800.0,2024-08-07
501134,100581,2023-11-08,30.0,closed_default,153.0,0.167,7200.0,2023-12-08
501135,100582,2023-07-31,60.0,closed_good,0.0,1.0,32500.0,2023-09-29
501136,100583,2023-04-05,30.0,closed_default,41.0,0.039,26800.0,2023-05-05
501137,100583,2023-05-26,90.0,written_off,78.0,0.315,13100.0,2023-08-24
501140,100585,2024-07-17,120.0,closed_good,2.0,1.0,23800.0,2024-11-14
501142,100587,2025-01-29,30.0,closed_default,63.0,0.584,14200.0,2025-02-28
501144,100587,2025-07-13,90.0,written_off,39.0,0.041,20000.0,2025-10-11
501145,100587,2025-09-12,120.0,written_off,67.0,0.347,8900.0,2026-01-10
501146,100588,2024-08-19,60.0,closed_good,10.0,1.0,15800.0,2024-10-18
501147,100589,2023-03-28,120.0,closed_default,86.0,0.108,11900.0,2023-07-26
501148,100590,2024-09-26,30.0,closed_default,124.0,0.139,35800.0,2024-10-26
501149,100591,2024-01-30,90.0,closed_default,190.0,0.205,16100.0,2024-04-29
501151,100592,2023-05-01,120.0,written_off,95.0,0.265,17200.0,2023-08-29
501153,100593,2024-09-07,90.0,closed_good,0.0,1.0,53600.0,2024-12-06
501154,100594,2025-05-18,90.0,closed_default,63.0,0.164,14800.0,2025-08-16
501156,100596,2024-12-13,90.0,closed_default,152.0,0.221,25400.0,2025-03-13
501159,100597,2023-09-17,120.0,closed_default,45.0,0.481,15200.0,2024-01-15
501163,100598,2024-10-04,90.0,closed_good,6.0,1.0,15600.0,2025-01-02
501169,100601,2023-03-27,120.0,closed_default,138.0,0.59,13200.0,2023-07-25
501170,100601,2023-05-27,60.0,closed_default,113.0,0.567,24300.0,2023-07-26
501175,100604,2024-02-28,90.0,closed_good,1.0,1.0,16400.0,2024-05-28
501177,100605,2024-02-25,30.0,closed_good,0.0,1.0,10100.0,2024-03-26
501178,100605,2024-05-26,120.0,closed_default,160.0,0.19,14500.0,2024-09-23
501180,100606,2024-11-03,60.0,written_off,62.0,0.361,22800.0,2025-01-02
501181,100607,2023-06-16,30.0,closed_default,59.0,0.451,19000.0,2023-07-16
501183,100607,2023-10-21,60.0,closed_default,133.0,0.433,32600.0,2023-12-20
501184,100608,2024-05-10,120.0,closed_good,7.0,1.0,29100.0,2024-09-07
501185,100608,2024-06-09,30.0,written_off,147.0,0.042,14400.0,2024-07-09
501189,100610,2025-08-04,30.0,closed_default,147.0,0.046,5800.0,2025-09-03
501191,100611,2024-01-20,90.0,written_off,41.0,0.584,6600.0,2024-04-19
501193,100611,2024-05-27,30.0,closed_default,115.0,0.218,7100.0,2024-06-26
501195,100613,2023-03-01,60.0,closed_default,146.0,0.24,19300.0,2023-04-30
501197,100613,2023-08-30,120.0,closed_default,39.0,0.156,19000.0,2023-12-28
501205,100620,2024-10-16,30.0,closed_good,0.0,1.0,14000.0,2024-11-15
501206,100620,2024-12-22,120.0,closed_default,35.0,0.438,11000.0,2025-04-21
501208,100621,2023-03-20,60.0,closed_default,103.0,0.263,14100.0,2023-05-19
501212,100624,2024-12-10,60.0,closed_default,190.0,0.17,15800.0,2025-02-08
501213,100624,2025-03-10,30.0,written_off,167.0,0.02,15600.0,2025-04-09
501215,100625,2024-05-11,30.0,written_off,68.0,0.511,11000.0,2024-06-10
501219,100626,2023-06-19,90.0,closed_good,0.0,1.0,3800.0,2023-09-17
501220,100627,2023-10-27,30.0,closed_good,12.0,1.0,28500.0,2023-11-26
501221,100627,2024-02-14,120.0,closed_good,4.0,1.0,11600.0,2024-06-13
501222,100627,2024-03-23,120.0,closed_good,7.0,1.0,4100.0,2024-07-21
501223,100627,2024-05-13,30.0,closed_good,1.0,1.0,16000.0,2024-06-12
501225,100629,2024-12-30,60.0,closed_good,0.0,1.0,28200.0,2025-02-28
501227,100631,2024-09-07,60.0,written_off,185.0,0.103,6900.0,2024-11-06
501228,100631,2024-10-29,30.0,written_off,75.0,0.214,1900.0,2024-11-28
501230,100632,2023-08-04,90.0,written_off,107.0,0.597,2500.0,2023-11-02
501231,100633,2023-07-02,120.0,closed_good,4.0,1.0,49200.0,2023-10-30
501232,100633,2023-10-08,120.0,closed_good,5.0,1.0,28200.0,2024-02-05
501238,100636,2024-12-14,90.0,closed_good,0.0,1.0,5600.0,2025-03-14
501242,100638,2023-02-16,60.0,closed_good,2.0,1.0,27000.0,2023-04-17
501243,100638,2023-05-19,120.0,closed_good,0.0,1.0,20700.0,2023-09-16
501246,100640,2025-07-19,30.0,closed_default,163.0,0.217,5900.0,2025-08-18
501247,100641,2024-07-28,90.0,closed_good,8.0,1.0,19300.0,2024-10-26
501254,100644,2025-05-10,90.0,closed_default,179.0,0.304,8500.0,2025-08-08
501256,100645,2024-07-11,60.0,closed_default,40.0,0.436,28000.0,2024-09-09
501257,100646,2024-08-30,120.0,written_off,175.0,0.085,3700.0,2024-12-28
501259,100647,2024-04-28,120.0,closed_good,0.0,1.0,7100.0,2024-08-26
501260,100648,2025-03-21,120.0,closed_good,0.0,1.0,45000.0,2025-07-19
501262,100649,2025-03-15,60.0,closed_default,77.0,0.236,14000.0,2025-05-14
501265,100650,2025-03-20,90.0,written_off,74.0,0.396,12900.0,2025-06-18
501266,100650,2025-06-22,120.0,written_off,86.0,0.016,7900.0,2025-10-20
501267,100651,2024-01-28,60.0,closed_default,108.0,0.083,10600.0,2024-03-28
501269,100652,2025-08-13,60.0,closed_default,86.0,0.479,18500.0,2025-10-12
501272,100654,2023-11-12,60.0,written_off,95.0,0.479,58700.0,2024-01-11
501275,100654,2024-06-21,60.0,written_off,119.0,0.057,42200.0,2024-08-20
501289,100662,2023-10-22,120.0,closed_default,128.0,0.383,15800.0,2024-02-19
501290,100663,2025-06-11,60.0,closed_default,161.0,0.296,14400.0,2025-08-10
501291,100664,2023-05-10,120.0,closed_good,8.0,1.0,31600.0,2023-09-07
501292,100664,2023-06-14,30.0,closed_default,55.0,0.235,43200.0,2023-07-14
501294,100665,2024-11-11,30.0,written_off,145.0,0.484,12700.0,2024-12-11
501298,100666,2023-07-07,90.0,closed_good,0.0,1.0,25200.0,2023-10-05
501299,100666,2023-09-23,30.0,closed_good,8.0,1.0,9200.0,2023-10-23
501300,100666,2023-11-23,60.0,closed_good,6.0,1.0,13100.0,2024-01-22
501306,100669,2023-12-11,30.0,closed_default,156.0,0.407,4000.0,2024-01-10
501307,100669,2024-04-03,90.0,closed_good,7.0,1.0,12500.0,2024-07-02
501309,100671,2025-04-17,90.0,closed_default,37.0,0.309,18400.0,2025-07-16
501314,100673,2024-03-12,90.0,closed_good,0.0,1.0,15500.0,2024-06-10
501316,100674,2023-10-03,60.0,closed_good,3.0,1.0,9700.0,2023-12-02
501319,100675,2025-03-06,120.0,written_off,195.0,0.176,8100.0,2025-07-04
501320,100676,2023-08-19,30.0,closed_default,90.0,0.031,16700.0,2023-09-18
501321,100676,2023-11-08,30.0,closed_good,0.0,1.0,10000.0,2023-12-08
501323,100678,2023-11-29,90.0,closed_good,10.0,1.0,47100.0,2024-02-27
501324,100678,2024-01-22,60.0,closed_good,0.0,1.0,75800.0,2024-03-22
501326,100679,2025-04-25,60.0,closed_default,83.0,0.384,5600.0,2025-06-24
501332,100683,2023-10-12,60.0,closed_default,167.0,0.13,9800.0,2023-12-11
501337,100684,2024-05-16,30.0,closed_default,165.0,0.092,35300.0,2024-06-15
501340,100685,2025-06-23,60.0,closed_default,181.0,0.215,6800.0,2025-08-22
501343,100686,2024-05-02,60.0,written_off,82.0,0.529,7800.0,2024-07-01
501344,100687,2023-06-16,30.0,closed_good,0.0,1.0,17000.0,2023-07-16
501345,100687,2023-09-29,30.0,closed_good,7.0,1.0,37700.0,2023-10-29
501346,100687,2023-11-22,60.0,closed_good,0.0,1.0,60500.0,2024-01-21
501347,100687,2024-02-20,60.0,closed_good,4.0,1.0,19600.0,2024-04-20
501350,100688,2025-08-15,90.0,closed_good,4.0,1.0,21800.0,2025-11-13
501352,100690,2023-07-25,60.0,closed_default,188.0,0.291,7700.0,2023-09-23
501353,100691,2023-11-28,30.0,closed_default,81.0,0.325,9600.0,2023-12-28
501354,100692,2025-01-08,90.0,closed_good,4.0,1.0,27100.0,2025-04-08
501355,100692,2025-02-11,30.0,closed_good,0.0,1.0,12400.0,2025-03-13
501357,100693,2024-03-07,120.0,written_off,165.0,0.097,2500.0,2024-07-05
501359,100694,2025-06-10,30.0,closed_good,6.0,1.0,9400.0,2025-07-10
501361,100694,2025-10-30,30.0,closed_good,5.0,1.0,11100.0,2025-11-29
501363,100695,2025-03-16,90.0,closed_default,110.0,0.17,5500.0,2025-06-14
501371,100700,2024-01-01,120.0,closed_good,7.0,1.0,20100.0,2024-04-30
501372,100701,2023-11-05,120.0,closed_good,2.0,1.0,18400.0,2024-03-04
501373,100701,2023-12-08,60.0,closed_good,0.0,1.0,58900.0,2024-02-06
501374,100701,2024-01-06,120.0,closed_good,9.0,1.0,50600.0,2024-05-05
501376,100703,2023-12-18,60.0,closed_default,66.0,0.468,7500.0,2024-02-16
501377,100703,2024-01-31,120.0,written_off,54.0,0.588,6600.0,2024-05-30
501378,100704,2024-03-08,90.0,closed_default,89.0,0.045,1100.0,2024-06-06
501379,100704,2024-05-28,90.0,written_off,129.0,0.586,6800.0,2024-08-26
501381,100705,2024-11-21,30.0,written_off,142.0,0.506,17800.0,2024-12-21
501382,100706,2024-05-23,90.0,closed_good,0.0,1.0,8300.0,2024-08-21
501386,100707,2023-08-20,30.0,closed_good,2.0,1.0,6600.0,2023-09-19
501388,100708,2023-10-03,90.0,closed_good,0.0,1.0,10200.0,2024-01-01
501389,100708,2024-01-24,90.0,closed_good,0.0,1.0,7400.0,2024-04-23
