customer_id,app_tenure_days,app_sessions_per_week,device_type,contacts_permission_granted,sms_permission_granted,num_support_tickets_90d,profile_completeness_pct,days_since_last_app_open
100523,97.0,5.0,android_low_end,0.0,1.0,1.0,97.4,3.0
100524,190.0,3.0,android_mid,0.0,1.0,0.0,48.0,4.0
100525,127.0,5.0,android_low_end,0.0,1.0,0.0,90.7,5.0
100526,,,,,,,,
100527,,,,,,,,
100528,,,,,,,,
100529,1.0,5.0,android_mid,1.0,1.0,1.0,86.9,6.0
100530,,,,,,,,
100531,,,,,,,,
100532,1.0,4.0,android_mid,0.0,1.0,1.0,36.1,9.0
100533,,,,,,,,
100534,240.0,5.0,ios,1.0,1.0,0.0,76.4,4.0
100535,487.0,4.0,android_high,0.0,1.0,1.0,47.5,5.0
100536,146.0,4.0,android_low_end,1.0,1.0,0.0,72.0,3.0
100537,1.0,8.0,android_mid,0.0,0.0,0.0,100.0,3.0
100538,313.0,3.0,android_mid,1.0,1.0,1.0,85.6,2.0
100539,,,,,,,,
100540,,,,,,,,
100541,438.0,3.0,android_mid,0.0,1.0,0.0,82.5,4.0
100542,,,,,,,,
100543,,,,,,,,
100544,293.0,9.0,android_mid,0.0,1.0,0.0,53.6,4.0
100545,317.0,2.0,android_mid,1.0,1.0,1.0,80.9,2.0
100546,260.0,0.0,android_mid,0.0,1.0,1.0,56.9,4.0
100547,82.0,3.0,ios,0.0,1.0,0.0,48.1,3.0
100548,,,,,,,,
100549,334.0,5.0,android_low_end,0.0,1.0,2.0,60.6,5.0
100550,346.0,4.0,android_mid,0.0,1.0,0.0,88.4,3.0
100551,267.0,3.0,android_high,0.0,1.0,0.0,100.0,6.0
100552,224.0,5.0,android_mid,1.0,1.0,0.0,100.0,8.0
100553,,,,,,,,
100554,1.0,7.0,android_mid,0.0,0.0,1.0,44.4,4.0
100555,7.0,9.0,android_mid,0.0,1.0,0.0,62.0,5.0
100556,242.0,4.0,android_mid,1.0,1.0,1.0,76.2,6.0
100557,115.0,4.0,android_mid,1.0,0.0,2.0,72.1,6.0
100558,87.0,9.0,android_high,1.0,1.0,2.0,67.0,0.0
100559,1.0,4.0,android_mid,1.0,0.0,1.0,83.9,4.0
100560,301.0,6.0,android_mid,0.0,1.0,0.0,97.0,4.0
100561,1.0,4.0,android_low_end,0.0,0.0,0.0,70.1,1.0
100562,,,,,,,,
100563,,,,,,,,
100564,,,,,,,,
100565,,,,,,,,
100566,,,,,,,,
100567,1.0,4.0,android_mid,1.0,1.0,0.0,77.0,4.0
100568,84.0,10.0,android_high,0.0,0.0,1.0,52.1,7.0
100569,364.0,3.0,android_mid,1.0,1.0,1.0,49.8,1.0
100570,239.0,3.0,android_mid,0.0,1.0,0.0,73.5,1.0
100571,,,,,,,,
100572,475.0,5.0,android_mid,1.0,0.0,0.0,69.8,4.0
100573,,,,,,,,
100574,,,,,,,,
100575,219.0,7.0,android_low_end,0.0,0.0,1.0,92.6,5.0
100576,,,,,,,,
100577,143.0,3.0,android_mid,0.0,0.0,0.0,90.9,4.0
100578,,,,,,,,
100579,236.0,3.0,android_mid,1.0,1.0,2.0,60.0,4.0
100580,275.0,8.0,ios,1.0,1.0,1.0,66.9,6.0
100581,286.0,4.0,android_low_end,0.0,1.0,1.0,73.1,2.0
100582,472.0,3.0,android_high,1.0,1.0,0.0,71.1,4.0
100583,513.0,5.0,android_low_end,1.0,1.0,0.0,88.5,3.0
100584,,,,,,,,
100585,,,,,,,,
100586,149.0,3.0,android_high,1.0,1.0,1.0,97.5,2.0
100587,291.0,6.0,android_low_end,0.0,0.0,0.0,100.0,8.0
100588,387.0,7.0,android_mid,1.0,0.0,0.0,45.2,0.0
100589,44.0,7.0,android_low_end,1.0,1.0,1.0,81.9,5.0
100590,,,,,,,,
100591,161.0,1.0,android_mid,1.0,0.0,0.0,66.3,5.0
100592,120.0,5.0,android_low_end,0.0,1.0,0.0,75.0,2.0
100593,241.0,3.0,android_mid,0.0,1.0,0.0,87.2,4.0
100594,164.0,1.0,android_mid,0.0,0.0,0.0,82.8,1.0
100595,449.0,5.0,android_low_end,1.0,1.0,2.0,78.6,2.0
100596,,,,,,,,
100597,,,,,,,,
100598,,,,,,,,
100599,,,,,,,,
100600,245.0,6.0,android_mid,0.0,1.0,1.0,89.3,6.0
100601,,,,,,,,
100602,,,,,,,,
100603,,,,,,,,
100604,,,,,,,,
100605,,,,,,,,
100606,,,,,,,,
100607,128.0,4.0,android_mid,0.0,0.0,0.0,74.0,2.0
100608,,,,,,,,
100609,301.0,3.0,android_low_end,1.0,0.0,0.0,94.9,5.0
100610,127.0,5.0,android_low_end,1.0,0.0,0.0,76.4,3.0
100611,,,,,,,,
100612,,,,,,,,
100613,,,,,,,,
100614,122.0,6.0,android_mid,1.0,1.0,0.0,100.0,7.0
100615,,,,,,,,
100616,,,,,,,,
100617,164.0,5.0,android_mid,0.0,0.0,0.0,53.4,6.0
100618,1.0,2.0,android_high,0.0,1.0,0.0,86.8,5.0
100619,157.0,4.0,android_high,0.0,1.0,0.0,73.6,8.0
100620,,,,,,,,
100621,417.0,6.0,android_mid,0.0,1.0,0.0,82.1,2.0
100622,,,,,,,,
100623,442.0,2.0,android_low_end,0.0,1.0,0.0,44.2,1.0
100624,,,,,,,,
100625,212.0,9.0,android_low_end,1.0,1.0,0.0,100.0,4.0
100626,,,,,,,,
100627,145.0,4.0,android_mid,1.0,0.0,1.0,83.9,4.0
100628,61.0,5.0,android_low_end,1.0,0.0,0.0,68.0,5.0
100629,,,,,,,,
100630,,,,,,,,
100631,,,,,,,,
100632,77.0,3.0,android_low_end,0.0,0.0,0.0,94.1,4.0
100633,170.0,6.0,android_low_end,0.0,1.0,0.0,100.0,7.0
100634,437.0,2.0,android_low_end,0.0,0.0,0.0,75.9,4.0
100635,18.0,6.0,android_low_end,1.0,0.0,0.0,100.0,4.0
100636,,,,,,,,
100637,,,,,,,,
100638,,,,,,,,
100639,,,,,,,,
100640,,,,,,,,
100641,,,,,,,,
100642,271.0,2.0,android_mid,1.0,1.0,0.0,96.3,4.0
100643,317.0,4.0,android_high,0.0,1.0,1.0,43.9,1.0
100644,,,,,,,,
100645,,,,,,,,
100646,83.0,5.0,android_low_end,1.0,1.0,0.0,90.6,5.0
100647,1.0,4.0,android_high,1.0,0.0,1.0,91.1,5.0
100648,,,,,,,,
100649,297.0,1.0,android_mid,1.0,1.0,0.0,52.2,5.0
100650,188.0,5.0,android_low_end,1.0,1.0,0.0,69.7,1.0
100651,,,,,,,,
100652,,,,,,,,
100653,123.0,5.0,android_mid,1.0,1.0,0.0,100.0,4.0
100654,,,,,,,,
100655,330.0,6.0,android_low_end,1.0,1.0,0.0,73.0,3.0
100656,,,,,,,,
100657,1.0,5.0,android_mid,0.0,0.0,1.0,85.9,4.0
100658,272.0,5.0,android_low_end,1.0,0.0,0.0,92.1,6.0
100659,368.0,11.0,ios,1.0,0.0,1.0,65.0,5.0
100660,1.0,5.0,android_low_end,1.0,1.0,2.0,71.9,6.0
100661,,,,,,,,
100662,258.0,5.0,ios,1.0,1.0,1.0,87.0,7.0
100663,159.0,3.0,android_low_end,0.0,1.0,0.0,100.0,5.0
100664,318.0,6.0,android_low_end,1.0,1.0,0.0,89.5,2.0
100665,,,,,,,,
100666,,,,,,,,
100667,,,,,,,,
100668,284.0,7.0,android_low_end,0.0,0.0,1.0,81.4,2.0
100669,69.0,7.0,android_low_end,1.0,1.0,0.0,89.1,1.0
100670,266.0,6.0,android_low_end,0.0,1.0,1.0,100.0,7.0
100671,184.0,2.0,android_mid,1.0,1.0,2.0,95.1,4.0
100672,,,,,,,,
100673,,,,,,,,
100674,94.0,5.0,android_low_end,1.0,0.0,0.0,83.7,9.0
100675,287.0,5.0,android_low_end,0.0,1.0,0.0,75.2,5.0
100676,,,,,,,,
100677,456.0,9.0,android_mid,0.0,0.0,0.0,57.5,2.0
100678,356.0,1.0,android_high,1.0,1.0,0.0,100.0,7.0
100679,1.0,7.0,android_low_end,0.0,1.0,0.0,68.9,0.0
100680,122.0,2.0,android_high,1.0,1.0,2.0,65.5,5.0
100681,345.0,6.0,android_mid,1.0,0.0,0.0,96.8,7.0
100682,69.0,1.0,android_mid,0.0,0.0,0.0,68.8,3.0
100683,192.0,2.0,android_low_end,1.0,0.0,0.0,69.3,5.0
100684,,,,,,,,
100685,195.0,10.0,android_low_end,1.0,0.0,0.0,87.4,6.0
100686,334.0,3.0,android_low_end,1.0,1.0,0.0,75.2,4.0
100687,,,,,,,,
100688,,,,,,,,
100689,263.0,4.0,android_low_end,0.0,1.0,0.0,93.6,4.0
100690,1.0,4.0,android_mid,0.0,0.0,0.0,72.7,3.0
100691,,,,,,,,
100692,202.0,4.0,android_mid,0.0,1.0,0.0,100.0,4.0
100693,341.0,6.0,android_high,1.0,1.0,0.0,95.8,4.0
100694,,,,,,,,
100695,112.0,3.0,ios,1.0,0.0,0.0,69.3,4.0
100696,,,,,,,,
100697,223.0,6.0,android_low_end,1.0,1.0,0.0,54.7,1.0
100698,,,,,,,,
100699,559.0,6.0,android_low_end,0.0,1.0,1.0,100.0,7.0
100700,142.0,4.0,android_mid,1.0,1.0,0.0,79.6,3.0
100701,79.0,4.0,android_high,1.0,1.0,1.0,91.7,6.0
100702,1.0,5.0,android_low_end,1.0,0.0,0.0,50.4,6.0
100703,,,,,,,,
100704,237.0,4.0,android_low_end,1.0,1.0,1.0,51.0,5.0
100705,154.0,3.0,android_high,1.0,0.0,0.0,95.7,3.0
100706,,,,,,,,
100707,,,,,,,,
100708,77.0,2.0,android_mid,1.0,0.0,0.0,62.8,4.0
100709,456.0,9.0,android_low_end,0.0,1.0,1.0,87.2,3.0
100710,,,,,,,,
100711,,,,,,,,
100712,,,,,,,,
100713,,,,,,,,
100714,,,,,,,,
100715,182.0,4.0,android_mid,1.0,1.0,1.0,66.1,4.0
100716,433.0,11.0,android_mid,0.0,1.0,0.0,71.2,5.0
100717,117.0,5.0,android_mid,0.0,1.0,1.0,38.2,5.0
100718,,,,,,,,
100719,,,,,,,,
100720,361.0,8.0,android_low_end,0.0,1.0,0.0,74.8,5.0
100721,268.0,7.0,android_mid,1.0,0.0,1.0,86.5,4.0
100722,249.0,8.0,android_high,1.0,0.0,0.0,86.4,7.0
100723,,,,,,,,
100724,234.0,6.0,android_high,1.0,1.0,0.0,57.7,5.0
100725,126.0,4.0,android_mid,1.0,0.0,0.0,62.7,5.0
100726,200.0,11.0,android_mid,1.0,1.0,1.0,85.6,8.0
100727,1.0,3.0,android_high,1.0,1.0,0.0,67.0,4.0
100728,195.0,9.0,android_mid,1.0,1.0,0.0,100.0,5.0
100729,476.0,8.0,android_mid,1.0,1.0,0.0,77.9,1.0
100730,46.0,3.0,android_mid,0.0,0.0,0.0,62.8,5.0
100731,181.0,7.0,android_mid,0.0,1.0,0.0,96.8,1.0
100732,508.0,4.0,android_mid,0.0,1.0,0.0,78.6,6.0
100733,106.0,3.0,android_mid,0.0,1.0,0.0,75.0,5.0
100734,173.0,3.0,android_high,1.0,0.0,1.0,100.0,4.0
100735,,,,,,,,
100736,1.0,5.0,android_low_end,1.0,1.0,0.0,74.6,3.0
100737,1.0,5.0,android_mid,0.0,1.0,0.0,80.7,3.0
100738,212.0,5.0,android_mid,1.0,1.0,1.0,80.5,5.0
100739,104.0,5.0,android_mid,1.0,1.0,0.0,56.6,4.0
100740,214.0,6.0,android_mid,0.0,1.0,0.0,61.1,3.0
100741,373.0,5.0,android_high,1.0,0.0,0.0,86.6,6.0
100742,,,,,,,,
100743,447.0,6.0,android_low_end,1.0,1.0,0.0,97.1,4.0
100744,257.0,10.0,android_low_end,1.0,0.0,0.0,98.6,3.0
100745,500.0,6.0,android_mid,1.0,1.0,1.0,78.0,4.0
100746,531.0,3.0,android_mid,0.0,0.0,0.0,29.5,2.0
100747,374.0,10.0,android_low_end,0.0,0.0,0.0,73.8,5.0
100748,,,,,,,,
100749,,,,,,,,
100750,57.0,5.0,android_mid,1.0,1.0,0.0,73.6,4.0
100751,535.0,6.0,android_mid,1.0,1.0,1.0,96.2,8.0
100752,234.0,5.0,android_high,0.0,1.0,0.0,53.7,6.0
100753,608.0,7.0,android_mid,1.0,1.0,1.0,85.3,3.0
100754,,,,,,,,
100755,273.0,5.0,android_mid,0.0,0.0,0.0,77.5,4.0
100756,223.0,2.0,ios,0.0,0.0,0.0,90.0,1.0
100757,,,,,,,,
100758,37.0,2.0,android_low_end,1.0,1.0,0.0,100.0,4.0
100759,37.0,4.0,android_mid,1.0,1.0,1.0,61.8,1.0
100760,,,,,,,,
100761,503.0,3.0,android_low_end,1.0,0.0,0.0,69.3,3.0
100762,284.0,5.0,ios,0.0,1.0,0.0,57.6,7.0
100763,99.0,5.0,android_low_end,0.0,0.0,0.0,100.0,3.0
100764,,,,,,,,
100765,309.0,7.0,ios,1.0,0.0,2.0,81.3,6.0
100766,224.0,4.0,android_low_end,0.0,1.0,0.0,69.5,4.0
100767,1.0,7.0,android_high,1.0,0.0,0.0,92.0,6.0
100768,273.0,9.0,android_mid,1.0,0.0,0.0,88.2,3.0
100769,,,,,,,,
100770,259.0,5.0,ios,0.0,1.0,2.0,95.0,5.0
100771,360.0,5.0,android_low_end,0.0,0.0,0.0,58.8,1.0
100772,63.0,4.0,android_mid,1.0,1.0,1.0,49.2,4.0
100773,,,,,,,,
100774,127.0,6.0,android_high,0.0,0.0,0.0,73.3,3.0
100775,,,,,,,,
100776,193.0,3.0,android_mid,0.0,1.0,0.0,72.7,2.0
100777,294.0,7.0,android_mid,0.0,1.0,1.0,87.2,2.0
100778,,,,,,,,
100779,,,,,,,,
100780,278.0,4.0,ios,1.0,1.0,1.0,41.6,4.0
100781,,,,,,,,
100782,91.0,6.0,android_low_end,1.0,0.0,1.0,35.2,3.0
100783,515.0,5.0,android_high,1.0,1.0,0.0,100.0,2.0
100784,,,,,,,,
100785,139.0,5.0,android_mid,0.0,1.0,0.0,98.6,4.0
100786,,,,,,,,
100787,263.0,12.0,android_low_end,0.0,0.0,0.0,93.4,3.0
100788,,,,,,,,
100789,259.0,4.0,android_mid,1.0,1.0,1.0,100.0,3.0
100790,124.0,6.0,android_high,1.0,0.0,0.0,73.4,0.0
100791,167.0,6.0,android_low_end,0.0,1.0,0.0,89.4,5.0
100792,118.0,4.0,android_low_end,1.0,1.0,0.0,84.2,3.0
100793,430.0,5.0,android_low_end,0.0,1.0,0.0,66.4,4.0
100794,159.0,5.0,android_high,0.0,0.0,0.0,75.7,4.0
100795,304.0,6.0,android_low_end,0.0,1.0,0.0,73.4,4.0
100796,223.0,5.0,android_mid,1.0,1.0,0.0,81.4,5.0
100797,184.0,12.0,android_low_end,1.0,1.0,0.0,61.6,4.0
100798,,,,,,,,
100799,,,,,,,,
100800,,,,,,,,
100801,65.0,3.0,android_mid,1.0,1.0,0.0,79.1,2.0
100802,,,,,,,,
100803,88.0,9.0,android_low_end,1.0,1.0,0.0,60.8,4.0
100804,76.0,4.0,android_mid,1.0,0.0,1.0,59.0,4.0
100805,193.0,7.0,android_mid,1.0,1.0,0.0,74.8,6.0
100806,,,,,,,,
100807,170.0,8.0,ios,1.0,1.0,0.0,84.3,5.0
100808,146.0,6.0,ios,1.0,0.0,0.0,82.3,7.0
100809,,,,,,,,
100810,217.0,2.0,android_high,0.0,1.0,1.0,65.4,1.0
100811,267.0,3.0,ios,1.0,0.0,0.0,100.0,5.0
100812,,,,,,,,
100813,1.0,6.0,android_low_end,1.0,1.0,0.0,81.1,6.0
100814,190.0,6.0,android_mid,0.0,1.0,0.0,70.1,2.0
100815,,,,,,,,
100816,,,,,,,,
100817,254.0,6.0,android_mid,1.0,0.0,0.0,100.0,1.0
100818,,,,,,,,
100819,235.0,7.0,android_high,1.0,1.0,1.0,86.6,6.0
100820,1.0,7.0,android_mid,1.0,0.0,0.0,93.1,4.0
100821,291.0,7.0,android_high,1.0,0.0,0.0,73.8,3.0
100822,119.0,8.0,android_low_end,1.0,1.0,2.0,81.4,3.0
100823,,,,,,,,
100824,,,,,,,,
100825,495.0,5.0,android_mid,0.0,0.0,0.0,77.9,3.0
100826,365.0,3.0,android_mid,0.0,0.0,2.0,56.4,2.0
100827,91.0,7.0,android_mid,0.0,1.0,0.0,50.2,3.0
100828,,,,,,,,
100829,229.0,6.0,android_mid,1.0,1.0,0.0,81.1,5.0
100830,381.0,5.0,android_low_end,0.0,0.0,0.0,82.1,5.0
100831,543.0,9.0,android_mid,0.0,0.0,0.0,96.6,2.0
100832,487.0,1.0,android_mid,1.0,0.0,1.0,79.2,3.0
100833,,,,,,,,
100834,,,,,,,,
100835,112.0,1.0,android_mid,1.0,1.0,0.0,74.6,5.0
100836,,,,,,,,
100837,,,,,,,,
100838,377.0,4.0,android_low_end,1.0,0.0,1.0,91.7,8.0
100839,114.0,5.0,android_mid,0.0,0.0,0.0,35.2,3.0
100840,96.0,6.0,android_mid,1.0,1.0,0.0,73.2,6.0
100841,,,,,,,,
100842,1.0,7.0,android_low_end,1.0,1.0,1.0,93.5,4.0
100843,371.0,11.0,android_mid,1.0,0.0,1.0,77.8,4.0
100844,357.0,4.0,android_low_end,0.0,0.0,0.0,70.3,3.0
100845,,,,,,,,
100846,376.0,6.0,android_high,0.0,0.0,1.0,77.5,3.0
100847,,,,,,,,
100848,81.0,6.0,android_low_end,0.0,1.0,1.0,73.7,3.0
100849,,,,,,,,
100850,1.0,10.0,android_mid,0.0,1.0,0.0,63.4,3.0
100851,232.0,9.0,android_low_end,0.0,0.0,0.0,92.1,3.0
100852,,,,,,,,
100853,,,,,,,,
100854,460.0,5.0,android_mid,0.0,1.0,0.0,91.8,7.0
100855,434.0,10.0,android_low_end,0.0,1.0,2.0,72.3,6.0
100856,,,,,,,,
100857,,,,,,,,
100858,177.0,2.0,android_high,0.0,0.0,0.0,68.1,3.0
100859,291.0,5.0,ios,0.0,0.0,1.0,92.8,3.0
100860,,,,,,,,
100861,,,,,,,,
100862,,,,,,,,
100863,73.0,5.0,android_mid,0.0,0.0,1.0,85.3,3.0
100864,215.0,5.0,android_low_end,1.0,1.0,0.0,94.9,0.0
100865,,,,,,,,
100866,,,,,,,,
100867,,,,,,,,
100868,411.0,4.0,android_low_end,0.0,0.0,0.0,100.0,3.0
100869,440.0,2.0,android_mid,0.0,0.0,0.0,97.5,1.0
100870,,,,,,,,
100871,575.0,5.0,android_low_end,0.0,1.0,0.0,64.0,3.0
100872,,,,,,,,
100873,314.0,4.0,android_low_end,1.0,0.0,0.0,84.0,3.0
100874,,,,,,,,
100875,,,,,,,,
100876,275.0,4.0,android_low_end,1.0,0.0,1.0,60.0,3.0
100877,140.0,8.0,android_high,1.0,1.0,0.0,51.6,6.0
100878,275.0,5.0,android_mid,1.0,0.0,2.0,58.2,2.0
100879,120.0,3.0,android_mid,0.0,1.0,0.0,87.6,6.0
100880,197.0,4.0,ios,1.0,0.0,0.0,81.0,7.0
100881,468.0,5.0,android_low_end,0.0,1.0,1.0,68.7,4.0
100882,,,,,,,,
100883,36.0,5.0,ios,0.0,0.0,0.0,75.7,3.0
100884,299.0,7.0,android_low_end,0.0,0.0,2.0,74.8,3.0
100885,69.0,6.0,android_low_end,0.0,0.0,0.0,73.0,2.0
100886,22.0,3.0,android_high,0.0,0.0,1.0,89.5,3.0
100887,286.0,6.0,android_mid,1.0,1.0,2.0,51.2,3.0
100888,109.0,7.0,android_low_end,1.0,0.0,1.0,47.5,3.0
100889,,,,,,,,
100890,235.0,7.0,android_mid,0.0,0.0,0.0,90.1,3.0
100891,,,,,,,,
100892,219.0,10.0,android_mid,1.0,1.0,0.0,76.0,3.0
100893,144.0,7.0,android_mid,0.0,1.0,0.0,78.7,3.0
100894,,,,,,,,
100895,,,,,,,,
100896,24.0,4.0,ios,1.0,0.0,0.0,56.5,6.0
100897,353.0,5.0,android_high,1.0,0.0,1.0,66.9,7.0
100898,245.0,5.0,android_mid,0.0,1.0,0.0,80.1,4.0
100899,368.0,5.0,android_low_end,0.0,1.0,0.0,69.3,1.0
100900,171.0,3.0,android_mid,1.0,1.0,2.0,63.8,4.0
100901,114.0,5.0,android_mid,0.0,1.0,1.0,93.5,3.0
100902,103.0,4.0,android_low_end,0.0,0.0,0.0,92.0,5.0
100903,424.0,4.0,android_mid,1.0,0.0,1.0,83.3,2.0
100904,,,,,,,,
100905,,,,,,,,
100906,162.0,4.0,android_low_end,0.0,1.0,1.0,83.3,7.0
100907,231.0,4.0,android_mid,0.0,0.0,1.0,76.6,2.0
100908,77.0,5.0,android_mid,0.0,0.0,0.0,76.1,6.0
100909,168.0,4.0,android_low_end,0.0,1.0,2.0,84.5,3.0
100910,,,,,,,,
100911,,,,,,,,
100912,,,,,,,,
100913,,,,,,,,
100914,,,,,,,,
100915,,,,,,,,
100916,1.0,10.0,android_mid,0.0,1.0,1.0,93.0,6.0
100917,1.0,5.0,android_high,1.0,1.0,0.0,89.2,3.0
100918,142.0,6.0,android_high,1.0,0.0,1.0,72.4,4.0
100919,177.0,3.0,android_mid,0.0,0.0,0.0,64.2,2.0
100920,486.0,7.0,ios,1.0,1.0,0.0,100.0,4.0
100921,,,,,,,,
100922,1.0,6.0,android_mid,0.0,1.0,0.0,100.0,3.0
100923,167.0,6.0,android_high,1.0,0.0,2.0,92.9,4.0
100924,492.0,9.0,android_low_end,1.0,1.0,0.0,72.6,4.0
100925,630.0,6.0,android_low_end,0.0,1.0,0.0,77.2,4.0
100926,326.0,4.0,android_low_end,1.0,1.0,1.0,67.9,6.0
100927,,,,,,,,
100928,45.0,5.0,android_high,0.0,1.0,0.0,75.3,1.0
100929,,,,,,,,
100930,158.0,6.0,ios,1.0,0.0,0.0,39.3,2.0
100931,119.0,2.0,android_mid,1.0,0.0,0.0,64.6,4.0
100932,108.0,5.0,android_low_end,0.0,0.0,1.0,92.4,3.0
100933,,,,,,,,
100934,,,,,,,,
100935,147.0,3.0,android_mid,1.0,1.0,0.0,85.3,4.0
100936,,,,,,,,
100937,190.0,13.0,android_low_end,1.0,1.0,0.0,80.1,6.0
100938,,,,,,,,
100939,20.0,2.0,android_low_end,0.0,0.0,1.0,58.8,4.0
100940,313.0,6.0,android_low_end,0.0,0.0,1.0,100.0,2.0
100941,,,,,,,,
100942,70.0,4.0,android_mid,1.0,0.0,1.0,81.2,4.0
100943,53.0,8.0,android_high,1.0,1.0,0.0,89.8,0.0
100944,1.0,5.0,android_low_end,0.0,1.0,1.0,36.6,4.0
100945,397.0,6.0,android_mid,1.0,0.0,1.0,84.4,5.0
100946,,,,,,,,
100947,,,,,,,,
100948,,,,,,,,
100949,136.0,6.0,android_low_end,0.0,0.0,0.0,70.5,7.0
100950,1.0,5.0,android_mid,0.0,0.0,0.0,63.4,3.0
100951,253.0,6.0,android_mid,1.0,1.0,0.0,85.4,2.0
100952,213.0,5.0,ios,1.0,0.0,0.0,77.0,4.0
100953,355.0,4.0,android_mid,1.0,1.0,1.0,100.0,4.0
100954,,,,,,,,
100955,,,,,,,,
100956,,,,,,,,
100957,454.0,3.0,ios,1.0,0.0,0.0,68.1,5.0
100958,390.0,3.0,android_low_end,0.0,0.0,0.0,90.3,2.0
100959,247.0,2.0,android_mid,1.0,1.0,1.0,100.0,2.0
100960,326.0,9.0,android_high,1.0,1.0,0.0,90.2,7.0
100961,42.0,7.0,android_high,1.0,1.0,0.0,74.8,3.0
100962,194.0,4.0,android_mid,0.0,1.0,0.0,90.3,6.0
100963,417.0,8.0,android_mid,0.0,1.0,3.0,78.8,4.0
100964,,,,,,,,
100965,171.0,2.0,android_low_end,1.0,1.0,0.0,86.7,6.0
100966,,,,,,,,
100967,411.0,5.0,android_mid,0.0,1.0,1.0,100.0,3.0
100968,342.0,2.0,android_low_end,0.0,1.0,0.0,81.8,3.0
100969,48.0,6.0,android_mid,1.0,0.0,0.0,45.6,0.0
100970,168.0,6.0,android_low_end,1.0,1.0,1.0,86.9,5.0
100971,754.0,8.0,android_low_end,1.0,0.0,0.0,80.4,2.0
100972,316.0,4.0,android_mid,1.0,1.0,0.0,39.1,2.0
100973,,,,,,,,
100974,202.0,5.0,android_mid,1.0,1.0,0.0,83.2,1.0
100975,1.0,7.0,android_high,1.0,0.0,0.0,83.4,7.0
100976,157.0,3.0,android_mid,1.0,0.0,1.0,77.8,4.0
100977,217.0,5.0,android_mid,0.0,1.0,0.0,69.5,5.0
100978,480.0,8.0,android_low_end,1.0,0.0,0.0,84.5,4.0
100979,575.0,6.0,android_low_end,0.0,0.0,0.0,100.0,3.0
100980,,,,,,,,
100981,,,,,,,,
100982,,,,,,,,
100983,115.0,3.0,ios,1.0,1.0,0.0,79.2,4.0
100984,312.0,1.0,android_low_end,1.0,0.0,0.0,60.9,2.0
100985,,,,,,,,
100986,283.0,4.0,android_mid,1.0,1.0,0.0,80.2,6.0
100987,285.0,8.0,android_high,0.0,1.0,1.0,62.1,3.0
100988,239.0,6.0,android_mid,1.0,0.0,0.0,84.3,4.0
100989,,,,,,,,
100990,,,,,,,,
100991,,,,,,,,
100992,,,,,,,,
100993,37.0,6.0,android_low_end,1.0,1.0,0.0,85.6,6.0
100994,,,,,,,,
100995,1.0,4.0,android_high,0.0,0.0,0.0,79.4,4.0
100996,,,,,,,,
100997,361.0,4.0,ios,1.0,1.0,0.0,62.4,4.0
100998,,,,,,,,
100999,80.0,7.0,android_low_end,1.0,1.0,0.0,69.6,4.0
101000,202.0,4.0,android_high,1.0,1.0,0.0,93.8,4.0
101001,114.0,8.0,android_mid,0.0,0.0,1.0,49.2,3.0
101002,235.0,9.0,android_low_end,1.0,0.0,1.0,100.0,3.0
101003,536.0,3.0,android_mid,0.0,1.0,0.0,83.7,4.0
101004,,,,,,,,
101005,174.0,2.0,android_low_end,0.0,1.0,1.0,99.2,3.0
101006,,,,,,,,
101007,21.0,3.0,android_high,0.0,1.0,1.0,96.8,2.0
101008,,,,,,,,
101009,190.0,4.0,android_high,0.0,0.0,0.0,94.9,5.0
101010,,,,,,,,
101011,104.0,9.0,android_low_end,0.0,1.0,0.0,57.5,5.0
101012,1.0,4.0,android_mid,1.0,1.0,0.0,58.8,7.0
101013,,,,,,,,
101014,270.0,10.0,android_mid,0.0,1.0,0.0,97.8,4.0
101015,164.0,8.0,android_high,1.0,0.0,1.0,70.0,4.0
101016,,,,,,,,
101017,,,,,,,,
101018,323.0,5.0,android_high,0.0,1.0,0.0,63.3,4.0
101019,173.0,3.0,android_low_end,0.0,1.0,0.0,69.9,4.0
101020,,,,,,,,
101021,,,,,,,,
101022,,,,,,,,
101023,85.0,6.0,ios,1.0,1.0,0.0,91.4,2.0
101024,,,,,,,,
101025,185.0,5.0,android_mid,1.0,1.0,1.0,100.0,3.0
101026,,,,,,,,
101027,320.0,7.0,ios,1.0,1.0,1.0,89.8,2.0
101028,,,,,,,,
101029,49.0,1.0,android_high,1.0,1.0,0.0,93.7,8.0
101030,47.0,6.0,android_mid,1.0,1.0,0.0,64.3,2.0
101031,,,,,,,,
101032,1.0,4.0,android_low_end,1.0,0.0,0.0,91.6,5.0
101033,,,,,,,,
101034,1.0,6.0,android_low_end,0.0,1.0,0.0,94.8,4.0
101035,,,,,,,,
101036,165.0,5.0,android_mid,0.0,1.0,1.0,99.6,8.0
101037,1.0,6.0,android_low_end,1.0,0.0,2.0,94.3,5.0
101038,358.0,8.0,android_low_end,0.0,0.0,1.0,56.4,5.0
101039,76.0,3.0,android_low_end,0.0,1.0,0.0,63.2,3.0
101040,148.0,1.0,android_low_end,1.0,0.0,1.0,90.0,3.0
101041,,,,,,,,
101042,,,,,,,,
101043,,,,,,,,
101044,423.0,5.0,android_mid,1.0,1.0,0.0,56.9,4.0
101045,274.0,5.0,android_mid,0.0,1.0,0.0,99.2,5.0
