customer_id,avg_monthly_inflow_kes,avg_monthly_outflow_kes,inflow_volatility_cv,avg_closing_balance_kes,salary_regularity_score,num_bounced_payments_6m,mobile_money_txn_count_monthly,num_distinct_income_sources,statement_period_months
100404,49000.0,43800.0,0.292,8700.0,0.532,5,35,2,6
100405,94300.0,82100.0,0.361,30300.0,0.825,0,22,1,6
100406,41300.0,37900.0,0.081,10500.0,0.404,4,54,2,6
100407,61700.0,54300.0,0.5,15100.0,0.31,3,21,1,6
100408,16900.0,14500.0,0.219,8500.0,0.678,2,56,1,3
100409,52500.0,35200.0,0.423,43600.0,0.45,1,58,3,6
100410,57300.0,56600.0,0.122,2900.0,0.921,0,47,1,12
100411,89900.0,70400.0,0.165,41200.0,0.9,1,24,2,3
100412,78700.0,71600.0,0.206,5500.0,0.567,2,16,1,3
100413,31700.0,25500.0,0.148,16900.0,1.0,2,26,1,12
100414,81900.0,58500.0,0.178,42400.0,0.652,1,57,1,3
100415,18200.0,13800.0,0.323,6800.0,0.512,1,40,1,6
100416,44800.0,46400.0,0.354,-2100.0,0.545,2,34,3,3
100417,21800.0,14400.0,0.315,13200.0,0.931,0,16,1,6
100418,71300.0,61300.0,0.214,16700.0,0.832,0,58,3,6
100419,37900.0,36700.0,0.181,4000.0,0.736,1,31,1,3
100420,39400.0,32100.0,0.262,10300.0,0.337,1,67,1,6
100421,96900.0,76500.0,0.197,33400.0,0.502,2,42,2,6
100422,49400.0,40600.0,0.279,13600.0,0.368,2,33,1,3
100423,22000.0,17100.0,0.105,15600.0,0.967,1,38,1,6
100424,36000.0,24500.0,0.566,33100.0,0.341,0,15,1,12
100425,7800.0,6700.0,0.287,3500.0,0.582,0,55,1,6
100426,23800.0,14100.0,0.19,19300.0,0.781,3,22,2,12
100427,23300.0,20000.0,0.25,8300.0,0.733,0,59,1,12
100428,62200.0,62800.0,0.413,800.0,0.592,1,48,2,6
100429,30700.0,26900.0,0.124,6900.0,0.827,1,28,1,6
100430,42800.0,40400.0,0.139,8600.0,0.978,0,38,2,6
100431,20800.0,18400.0,0.365,6000.0,0.805,1,19,2,6
100432,51500.0,42600.0,0.167,10200.0,0.404,1,53,1,6
100433,19500.0,16600.0,0.239,7800.0,0.34,2,21,2,6
100434,96600.0,100500.0,0.451,-5000.0,0.392,2,39,2,3
100435,22700.0,22300.0,0.252,2300.0,0.475,1,25,2,6
100436,22100.0,21200.0,0.248,3900.0,0.514,3,53,1,3
100437,16100.0,17300.0,0.226,-1000.0,0.812,0,43,3,12
100438,24700.0,25300.0,0.176,-0.0,0.579,0,20,1,6
100439,103200.0,81700.0,0.269,17500.0,0.783,1,23,1,12
100440,14900.0,11600.0,0.407,10500.0,0.802,0,14,1,6
100441,10700.0,10400.0,0.12,2300.0,0.528,3,16,1,12
100442,47700.0,44300.0,0.136,3400.0,0.684,0,48,1,6
100443,45700.0,47200.0,0.637,300.0,0.411,2,47,1,6
100444,96600.0,85700.0,0.1,16200.0,1.0,0,54,1,12
100445,20500.0,19400.0,0.284,3500.0,0.519,2,30,1,3
100446,55800.0,59700.0,0.076,-5000.0,0.807,2,56,1,6
100447,37000.0,25700.0,0.476,10000.0,0.576,0,26,2,6
100448,29200.0,24100.0,0.434,12000.0,0.461,2,38,1,6
100449,61100.0,63600.0,0.407,-3100.0,0.35,4,26,1,6
100450,18300.0,16000.0,0.285,6500.0,0.578,2,48,1,12
100451,36700.0,33800.0,0.263,7500.0,0.4,1,61,1,12
100452,48200.0,38800.0,0.255,12900.0,0.598,2,56,1,6
100453,28000.0,26600.0,0.333,3800.0,0.638,0,43,3,6
100454,33100.0,29100.0,0.126,8300.0,0.737,2,35,3,12
100455,24500.0,20100.0,0.565,9100.0,0.43,0,50,1,6
100456,57900.0,56400.0,0.23,2800.0,1.0,0,53,2,12
100457,24300.0,19100.0,0.451,5100.0,0.453,1,19,1,6
100458,28500.0,27300.0,0.294,4000.0,0.698,2,25,1,12
100459,14800.0,14000.0,0.501,3400.0,0.369,0,31,1,12
100460,18600.0,17200.0,0.505,5000.0,0.594,1,30,1,3
100461,76400.0,77200.0,0.193,-300.0,0.639,1,50,1,3
100462,41700.0,50900.0,0.559,-5000.0,0.278,2,27,2,3
100463,11300.0,8000.0,0.144,9500.0,0.35,3,59,1,3
100464,16600.0,12700.0,0.156,10700.0,1.0,1,16,1,3
100465,10600.0,8900.0,0.359,4000.0,0.486,2,30,1,6
100466,15100.0,12100.0,0.376,7700.0,0.561,5,54,2,6
100467,43200.0,29500.0,0.065,26600.0,1.0,0,36,1,12
100468,55300.0,40900.0,0.124,17600.0,1.0,0,25,2,12
100469,50900.0,56600.0,0.268,-5000.0,0.755,2,48,1,6
100470,25500.0,18800.0,0.356,6900.0,0.546,2,53,3,12
100471,32400.0,32100.0,0.221,1700.0,0.771,3,44,1,6
100472,40600.0,32600.0,0.349,24100.0,0.519,0,16,1,6
100473,33100.0,29900.0,0.235,5200.0,0.754,0,29,2,3
100474,7600.0,6200.0,0.221,4200.0,0.485,1,41,3,3
100475,27100.0,21500.0,0.18,8300.0,0.847,1,41,2,3
100476,57700.0,48400.0,0.089,28400.0,0.77,2,51,1,3
100477,26500.0,28500.0,0.394,-700.0,0.144,0,34,1,6
100478,19000.0,16400.0,0.259,5600.0,0.51,1,34,2,6
100479,9900.0,8600.0,0.241,2800.0,0.282,1,35,3,12
100480,27500.0,25400.0,0.269,7100.0,0.599,3,45,1,6
100481,40700.0,45400.0,0.254,-1500.0,0.521,1,34,1,6
100482,78100.0,65700.0,0.205,33300.0,1.0,0,66,2,3
100483,55500.0,44300.0,0.37,34100.0,0.699,1,40,1,6
100484,32100.0,25400.0,0.03,15400.0,0.226,3,33,3,6
100485,59100.0,54800.0,0.228,11900.0,0.652,4,23,1,12
100486,49200.0,35900.0,0.199,17900.0,0.801,0,25,1,6
100487,65400.0,46200.0,0.186,29600.0,0.886,0,46,1,12
100488,51300.0,41600.0,0.232,6800.0,0.687,1,52,1,12
100489,17600.0,16000.0,0.195,5200.0,0.634,2,62,1,3
100490,47800.0,35100.0,0.226,23600.0,0.927,0,38,1,3
100491,13700.0,14400.0,0.399,-200.0,0.472,1,26,2,3
100492,33300.0,32700.0,0.498,3200.0,0.495,4,23,1,12
100493,65900.0,60100.0,0.132,9000.0,0.898,1,17,2,3
100494,23500.0,24000.0,0.075,1200.0,0.897,0,27,2,6
100495,19700.0,17500.0,0.401,3500.0,0.618,2,32,1,6
100496,20700.0,23500.0,0.381,-800.0,0.416,0,46,1,12
100497,26900.0,19400.0,0.219,8300.0,0.54,0,71,1,12
100498,65300.0,40400.0,0.104,18100.0,0.994,1,18,2,6
100499,27800.0,19000.0,0.086,5900.0,0.758,0,20,2,3
100500,46000.0,42200.0,0.152,11500.0,0.924,0,54,2,12
100501,115100.0,114600.0,0.205,2300.0,0.715,1,44,1,12
100502,35300.0,36100.0,0.041,-300.0,0.839,1,44,1,3
100503,38700.0,44700.0,0.06,-5000.0,0.942,1,25,1,6
100504,32700.0,26200.0,0.23,20400.0,0.671,1,54,2,3
100505,16600.0,15200.0,0.442,2500.0,0.418,2,35,1,6
100506,66900.0,36300.0,0.069,27400.0,0.381,2,37,1,12
100507,11200.0,8100.0,0.164,7500.0,0.753,2,29,1,6
100508,9300.0,9500.0,0.277,1300.0,0.74,1,31,2,6
100509,41600.0,34600.0,0.694,10800.0,0.256,1,62,1,6
100510,26000.0,22900.0,0.166,7800.0,0.923,1,58,1,12
100511,31600.0,24900.0,0.161,19600.0,0.864,0,39,1,12
100512,33300.0,26300.0,0.292,6100.0,0.756,1,55,1,3
100513,53800.0,44200.0,0.118,19200.0,1.0,0,25,1,6
100514,7400.0,8100.0,0.08,1000.0,0.69,1,15,1,12
100515,86100.0,95300.0,0.182,-5000.0,0.802,0,37,1,12
100516,40300.0,31800.0,0.43,16400.0,0.489,1,53,2,6
100517,45000.0,46500.0,0.239,-2700.0,0.916,1,34,1,6
100518,37700.0,40700.0,0.162,-5000.0,0.68,1,33,2,3
100519,8300.0,6900.0,0.03,2600.0,0.279,2,72,1,12
100520,27300.0,17700.0,0.124,11800.0,1.0,0,45,1,3
100521,7800.0,8400.0,0.264,200.0,0.742,0,46,1,12
100522,56800.0,39700.0,0.387,28100.0,0.629,3,39,1,6
100523,55100.0,35600.0,0.256,33500.0,0.981,0,38,1,12
100524,40100.0,38100.0,0.474,7000.0,0.616,2,24,1,6
100525,30600.0,24400.0,0.454,11600.0,0.122,5,20,2,6
100526,7200.0,7700.0,0.251,700.0,0.774,0,24,2,6
100527,87900.0,61300.0,0.086,18800.0,0.843,1,24,1,3
100528,15800.0,12900.0,0.409,8600.0,0.617,0,25,1,6
100529,52300.0,45000.0,0.36,14000.0,0.74,3,43,2,6
100530,18300.0,19400.0,0.068,-1300.0,0.414,1,40,1,6
100531,49600.0,37900.0,0.278,36200.0,0.722,3,20,1,3
100532,61200.0,51400.0,0.384,23000.0,0.43,1,33,1,12
100533,10600.0,4300.0,0.527,10700.0,0.458,3,15,1,6
100534,36100.0,31700.0,0.258,7700.0,0.733,0,16,1,6
100535,76200.0,41000.0,0.351,98600.0,0.485,1,26,1,6
100536,60700.0,65200.0,0.332,-5000.0,0.631,0,37,1,6
100537,33600.0,30300.0,0.262,3400.0,0.462,0,33,2,6
100538,43800.0,49300.0,0.15,-5000.0,0.61,3,39,2,6
100539,30700.0,24300.0,0.175,7600.0,0.844,0,57,2,6
100540,96000.0,86200.0,0.177,10100.0,0.757,0,36,2,12
100541,67700.0,46600.0,0.373,48400.0,0.339,4,58,3,6
100542,35800.0,30800.0,0.621,6700.0,0.607,1,30,1,12
100543,49500.0,45400.0,0.442,7700.0,0.402,2,48,1,6
100544,93700.0,79100.0,0.111,12900.0,0.924,1,50,1,6
100545,43600.0,43300.0,0.278,1700.0,0.313,0,32,1,6
100546,36500.0,26600.0,0.53,18800.0,0.442,2,56,2,6
100547,92200.0,109400.0,0.402,-5000.0,0.221,1,13,1,12
100548,13900.0,13000.0,0.499,3000.0,0.396,1,43,1,6
100549,45400.0,30500.0,0.11,33600.0,0.779,0,26,1,3
100550,25000.0,21900.0,0.124,8800.0,1.0,1,38,1,6
100551,19700.0,15600.0,0.194,6800.0,0.764,1,38,1,3
100552,38600.0,36900.0,0.344,3700.0,0.701,1,54,1,6
100553,35400.0,22200.0,0.294,11100.0,0.635,1,24,1,12
100554,42400.0,36800.0,0.218,5900.0,0.876,0,48,1,6
100555,31600.0,36500.0,0.428,-5000.0,0.455,2,49,3,6
100556,29900.0,27800.0,0.198,6800.0,0.813,1,19,1,6
100557,39400.0,23600.0,0.422,18700.0,0.445,3,36,1,3
100558,20000.0,18100.0,0.234,5000.0,0.708,1,30,1,12
100559,40700.0,34400.0,0.522,6400.0,0.485,1,22,3,6
100560,28600.0,28600.0,0.1,1500.0,1.0,0,46,2,6
100561,19400.0,18300.0,0.266,4500.0,0.339,1,66,2,6
100562,28100.0,26400.0,0.189,4700.0,0.778,3,36,1,6
100563,64200.0,52000.0,0.131,24600.0,0.737,1,27,3,6
100564,5000.0,3000.0,0.145,3300.0,0.483,3,40,1,3
100565,47000.0,42900.0,0.166,7900.0,0.888,0,25,1,6
100566,117400.0,84100.0,0.635,54400.0,0.34,5,39,2,6
100567,48700.0,49000.0,0.343,800.0,0.546,1,27,1,6
100568,13500.0,9900.0,0.351,9800.0,0.48,2,44,2,6
100569,21400.0,27700.0,0.121,-5000.0,1.0,0,48,1,6
100570,123200.0,87900.0,0.525,90100.0,0.452,2,41,3,6
100571,58300.0,53600.0,0.064,6700.0,1.0,0,44,1,12
100572,38000.0,21900.0,0.145,17800.0,0.567,3,68,1,6
100573,13200.0,15400.0,0.334,-800.0,0.429,3,19,2,3
100574,36000.0,26600.0,0.336,24000.0,0.59,2,56,2,6
100575,76800.0,71100.0,0.107,6600.0,0.871,0,29,1,6
100576,28900.0,27600.0,0.279,4500.0,0.39,2,39,1,6
100577,11900.0,11900.0,0.322,1500.0,0.48,3,18,3,6
100578,50300.0,48300.0,0.314,6900.0,0.861,1,35,1,6
100579,31100.0,26600.0,0.066,9500.0,0.734,2,50,1,3
100580,25600.0,25900.0,0.175,1100.0,1.0,1,48,1,12
100581,63700.0,56700.0,0.437,9800.0,0.5,1,64,1,6
100582,75700.0,47600.0,0.267,55700.0,0.981,1,18,1,6
100583,24900.0,18500.0,0.06,6300.0,1.0,0,46,1,6
100584,21400.0,22300.0,0.167,700.0,0.481,0,40,1,3
100585,24200.0,24200.0,0.152,1500.0,0.761,0,31,1,12
100586,18200.0,11600.0,0.082,20600.0,0.824,0,50,1,12
100587,55600.0,45000.0,0.371,16600.0,0.69,1,30,1,6
100588,37100.0,26600.0,0.186,28600.0,0.947,1,23,1,6
100589,67300.0,58100.0,0.206,18200.0,0.833,3,27,1,6
100590,90800.0,75700.0,0.322,35100.0,0.635,1,16,1,6
100591,23000.0,20500.0,0.562,5900.0,0.333,3,56,1,6
100592,37300.0,38300.0,0.03,-1300.0,0.378,3,40,1,12
100593,94900.0,84000.0,0.184,13900.0,0.959,0,32,1,6
100594,30900.0,24700.0,0.463,11700.0,0.25,3,34,1,12
100595,81500.0,80300.0,0.424,5100.0,0.439,5,15,1,12
100596,27200.0,24900.0,0.047,5400.0,1.0,1,22,1,12
100597,44400.0,34000.0,0.267,29400.0,0.595,1,21,1,12
100598,54700.0,41100.0,0.145,18400.0,0.684,0,19,2,6
100599,38700.0,33100.0,0.469,17200.0,0.537,2,34,2,6
100600,46500.0,35700.0,0.176,30200.0,0.924,0,56,1,6
100601,59300.0,42500.0,0.129,48400.0,1.0,0,53,1,3
100602,31300.0,31400.0,0.253,1300.0,0.767,0,46,1,3
100603,12300.0,13600.0,0.156,-2200.0,0.471,2,12,1,6
100604,61400.0,70500.0,0.512,-5000.0,0.472,1,48,2,12
100605,54700.0,47300.0,0.245,16800.0,0.956,1,30,1,6
100606,31900.0,30100.0,0.125,5600.0,0.558,1,36,1,12
100607,29000.0,22900.0,0.4,16300.0,0.645,1,51,1,6
100608,57600.0,49500.0,0.305,18900.0,0.894,1,30,1,6
100609,20300.0,15100.0,0.145,15700.0,0.789,1,21,1,6
100610,16600.0,17200.0,0.215,300.0,0.386,0,26,1,3
100611,16900.0,14300.0,0.239,4400.0,0.279,7,17,1,6
100612,82500.0,84000.0,0.297,-300.0,0.764,1,23,1,6
100613,59700.0,59700.0,0.356,1500.0,0.827,0,51,2,6
100614,48800.0,45000.0,0.186,3600.0,0.704,0,48,2,12
100615,53600.0,49900.0,0.238,8600.0,0.846,0,53,1,3
100616,22400.0,16600.0,0.362,13300.0,0.575,4,42,1,6
100617,26100.0,19200.0,0.192,10700.0,0.675,2,40,1,6
100618,34900.0,20500.0,0.248,33300.0,0.475,1,39,1,6
100619,34500.0,26100.0,0.296,6100.0,0.557,4,27,1,6
100620,28300.0,21300.0,0.33,9000.0,0.516,2,30,1,6
100621,68600.0,68600.0,0.187,1500.0,0.602,2,51,1,6
100622,41800.0,42100.0,0.296,1100.0,0.427,2,33,2,12
100623,42500.0,36700.0,0.298,11000.0,0.656,1,35,1,12
100624,41400.0,39100.0,0.237,4500.0,0.759,4,41,1,12
100625,53200.0,38600.0,0.573,12800.0,0.566,0,27,3,6
100626,12500.0,10400.0,0.129,6400.0,0.824,1,12,3,3
100627,14700.0,9500.0,0.24,11900.0,1.0,1,28,1,12
100628,15700.0,13200.0,0.476,6600.0,0.278,2,22,3,12
100629,49200.0,41900.0,0.225,8200.0,0.729,0,66,2,3
100630,37200.0,25700.0,0.521,24700.0,0.709,0,38,1,6
100631,17700.0,17300.0,0.328,2300.0,0.577,3,52,1,3
100632,8700.0,6700.0,0.147,5800.0,0.544,1,49,1,12
100633,40700.0,23500.0,0.29,24600.0,0.647,0,19,2,3
100634,53400.0,39500.0,0.257,16400.0,0.927,0,14,1,12
100635,27700.0,26800.0,0.289,2200.0,0.728,4,31,1,6
100636,16000.0,10100.0,0.226,12600.0,0.903,1,44,2,12
100637,68500.0,61300.0,0.196,18000.0,0.764,1,50,1,6
100638,71600.0,53500.0,0.197,15900.0,0.824,0,58,1,12
100639,38300.0,29300.0,0.23,12900.0,0.414,4,20,2,6
100640,25300.0,19000.0,0.211,15800.0,0.493,2,41,1,6
100641,34100.0,27100.0,0.329,7600.0,0.615,0,39,2,6
100642,43300.0,34000.0,0.44,8600.0,0.478,3,32,1,12
100643,59000.0,59100.0,0.188,1400.0,0.664,5,47,3,3
100644,16000.0,15700.0,0.239,2000.0,0.555,1,25,1,3
100645,48300.0,48400.0,0.333,1400.0,0.822,1,55,2,12
100646,7500.0,6600.0,0.2,4000.0,0.417,2,33,1,3
100647,36300.0,31000.0,0.202,10000.0,0.568,2,30,1,6
100648,61100.0,54900.0,0.079,6000.0,0.598,1,11,3,6
100649,89100.0,84500.0,0.179,14200.0,0.735,2,24,1,3
100650,42700.0,37500.0,0.215,16400.0,0.77,4,38,1,6
100651,46500.0,40200.0,0.524,6400.0,0.317,1,26,2,6
100652,68700.0,71100.0,0.14,-2100.0,0.97,0,45,2,6
100653,18200.0,15900.0,0.274,6700.0,0.799,0,60,3,6
100654,97300.0,88100.0,0.171,10000.0,0.471,1,36,1,6
100655,47500.0,49000.0,0.147,-1600.0,0.643,3,40,3,12
100656,16100.0,18800.0,0.089,-5000.0,0.701,3,29,1,3
100657,32900.0,25300.0,0.391,17900.0,0.534,0,26,1,6
100658,10400.0,8700.0,0.128,3500.0,0.922,1,9,3,3
100659,31300.0,31600.0,0.659,1200.0,0.426,4,36,1,12
100660,57400.0,54000.0,0.479,11600.0,0.671,1,49,2,3
100661,86300.0,72400.0,0.425,24400.0,0.459,3,18,1,12
100662,46400.0,56900.0,0.074,-5000.0,0.592,1,23,2,6
100663,69500.0,70100.0,0.155,-200.0,0.936,0,18,1,12
100664,61300.0,48600.0,0.191,33200.0,0.887,1,59,1,12
100665,45900.0,34800.0,0.271,11900.0,0.676,0,38,1,6
100666,20700.0,19000.0,0.03,6200.0,0.667,0,18,1,3
100667,59100.0,55400.0,0.094,11200.0,0.929,1,56,3,12
100668,30000.0,25400.0,0.16,13400.0,0.523,0,26,1,12
100669,35600.0,31600.0,0.275,5900.0,0.55,1,26,1,3
100670,18600.0,17400.0,0.348,2200.0,0.536,3,69,2,3
100671,48900.0,42200.0,0.239,16700.0,0.822,2,42,2,6
100672,14900.0,13100.0,0.096,5300.0,1.0,1,48,2,6
100673,24900.0,18100.0,0.173,5900.0,0.942,2,28,1,12
100674,25100.0,26700.0,0.46,500.0,0.164,3,51,1,12
100675,26500.0,19600.0,0.195,9900.0,0.662,0,58,1,3
100676,50300.0,54800.0,0.204,-5000.0,0.929,0,31,2,3
100677,6600.0,7000.0,0.505,700.0,0.441,2,36,1,6
100678,82500.0,68000.0,0.169,31700.0,0.602,2,41,2,3
100679,30600.0,33500.0,0.203,-4600.0,0.546,2,36,1,6
100680,19300.0,17900.0,0.278,3000.0,0.581,2,29,2,12
100681,44200.0,34800.0,0.489,29400.0,0.433,3,32,3,6
100682,37400.0,35800.0,0.299,5900.0,0.337,4,23,1,6
100683,12000.0,9600.0,0.385,6000.0,0.747,3,32,1,12
100684,78000.0,64200.0,0.346,9300.0,0.777,1,45,1,12
100685,34900.0,28800.0,0.097,9400.0,0.45,1,35,2,6
100686,57500.0,54500.0,0.187,3500.0,0.925,0,53,2,6
100687,55000.0,50500.0,0.324,11400.0,0.482,1,43,1,3
100688,26600.0,27700.0,0.186,-300.0,0.586,1,38,1,12
100689,57100.0,63200.0,0.322,-2000.0,0.434,1,10,1,6
100690,42300.0,40300.0,0.209,4100.0,0.922,0,23,2,6
100691,71600.0,74900.0,0.123,-300.0,0.997,1,43,1,3
100692,29700.0,26900.0,0.274,6800.0,0.879,2,36,1,3
100693,15800.0,12500.0,0.205,6500.0,0.395,3,51,1,6
100694,14000.0,12400.0,0.281,5400.0,0.609,0,31,2,3
100695,28100.0,26100.0,0.336,7300.0,0.439,0,21,1,12
100696,120400.0,133200.0,0.167,-5000.0,0.583,1,61,1,6
100697,46600.0,35300.0,0.139,16900.0,0.262,0,36,1,6
100698,8200.0,7100.0,0.165,4400.0,0.99,2,30,1,6
100699,56600.0,51500.0,0.206,8100.0,0.592,0,42,2,6
100700,70400.0,69800.0,0.064,2600.0,0.88,0,41,1,6
100701,55000.0,46600.0,0.138,25500.0,1.0,0,25,2,12
100702,44300.0,35900.0,0.31,25700.0,0.297,3,63,1,6
100703,25200.0,18900.0,0.342,12600.0,0.428,1,45,2,6
100704,18000.0,14300.0,0.455,4000.0,0.493,3,51,1,6
100705,52300.0,63000.0,0.367,-5000.0,0.209,3,40,1,6
100706,7100.0,6100.0,0.447,3000.0,0.587,3,27,2,6
100707,21700.0,24200.0,0.285,-3000.0,0.689,1,38,1,12
100708,35400.0,32700.0,0.158,9400.0,1.0,0,55,1,12
100709,16100.0,13100.0,0.051,10300.0,0.418,4,34,1,6
100710,23100.0,25400.0,0.189,-3800.0,0.717,3,33,2,12
100711,39300.0,40600.0,0.427,-900.0,0.401,1,29,1,6
100712,35200.0,30800.0,0.235,10400.0,0.726,1,60,1,12
100713,11900.0,8500.0,0.163,10700.0,0.513,0,33,2,6
100714,28000.0,26100.0,0.247,3200.0,0.445,1,46,1,6
100715,74100.0,79000.0,0.215,-1000.0,1.0,0,34,1,12
100716,10500.0,10900.0,0.258,1300.0,0.693,4,47,1,12
100717,28600.0,26100.0,0.379,5300.0,0.525,0,58,2,6
100718,63600.0,65400.0,0.402,-1200.0,0.596,1,46,1,12
100719,55400.0,44200.0,0.277,15400.0,0.705,4,45,1,12
100720,41500.0,41500.0,0.21,1500.0,0.868,0,59,1,6
100721,32600.0,30500.0,0.245,6600.0,0.463,2,24,1,6
100722,41200.0,37100.0,0.356,6400.0,0.705,0,43,2,6
100723,14900.0,18100.0,0.153,-5000.0,0.827,1,21,1,12
100724,88700.0,82700.0,0.329,14000.0,0.682,0,68,1,12
100725,13200.0,8600.0,0.287,15000.0,0.821,1,53,1,12
100726,11700.0,11800.0,0.447,1300.0,0.414,4,43,2,6
100727,27400.0,35200.0,0.375,-5000.0,0.453,1,28,2,12
100728,49900.0,36400.0,0.069,10600.0,1.0,1,27,1,12
100729,40900.0,37800.0,0.576,9800.0,0.394,1,30,1,6
100730,12100.0,10600.0,0.413,3600.0,0.471,1,56,1,6
100731,67600.0,65700.0,0.093,6200.0,0.871,2,44,1,6
100732,16800.0,13800.0,0.21,8100.0,0.72,1,49,1,12
100733,20200.0,18900.0,0.381,3700.0,0.317,2,28,2,3
100734,38800.0,27000.0,0.275,16000.0,0.823,1,29,3,12
100735,25600.0,27000.0,0.082,100.0,0.393,3,29,1,6
100736,22500.0,18900.0,0.25,7000.0,0.727,2,41,1,6
100737,53300.0,64000.0,0.295,-5000.0,0.608,2,38,1,6
100738,21400.0,22800.0,0.191,-100.0,0.519,0,67,1,6
100739,39800.0,32500.0,0.404,9100.0,0.515,2,32,1,3
100740,17000.0,17700.0,0.274,800.0,0.624,1,46,1,12
100741,43600.0,46300.0,0.291,-2100.0,0.743,0,40,1,3
100742,22900.0,16700.0,0.136,6800.0,0.809,0,48,1,6
100743,16800.0,12800.0,0.259,13000.0,0.783,2,73,1,3
100744,17200.0,13900.0,0.246,9000.0,0.841,0,45,1,12
100745,47800.0,27100.0,0.104,49200.0,1.0,0,30,1,6
100746,38300.0,35800.0,0.181,5700.0,0.73,1,33,1,3
100747,46900.0,49600.0,0.083,-1800.0,0.949,0,44,1,6
100748,54200.0,50900.0,0.169,10200.0,0.582,0,34,1,3
100749,11200.0,11200.0,0.233,1500.0,0.518,2,32,1,3
100750,10700.0,9900.0,0.262,2500.0,0.654,1,49,3,12
100751,40400.0,38000.0,0.237,2800.0,0.851,0,35,1,6
100752,118400.0,68000.0,0.2,111800.0,0.907,0,18,1,12
100753,12900.0,13000.0,0.327,1300.0,0.72,1,28,2,12
100754,25000.0,22800.0,0.249,7100.0,0.486,0,25,1,12
100755,34800.0,30600.0,0.146,9000.0,0.479,4,59,1,6
100756,42300.0,33300.0,0.144,9200.0,0.626,2,33,1,12
100757,35600.0,26500.0,0.444,11700.0,0.537,3,35,1,12
100758,34300.0,30300.0,0.03,8000.0,0.997,1,69,1,12
100759,49000.0,45500.0,0.202,8300.0,1.0,0,15,1,12
100760,33200.0,24800.0,0.064,13400.0,1.0,2,55,1,6
100761,25900.0,27500.0,0.381,-500.0,0.409,2,32,1,12
100762,25100.0,19400.0,0.25,10300.0,0.949,1,40,2,12
100763,55700.0,49500.0,0.306,16500.0,0.578,1,37,3,3
100764,73100.0,73100.0,0.192,1500.0,0.898,0,37,1,6
100765,63600.0,47100.0,0.13,41700.0,0.812,0,44,1,12
100766,31500.0,18100.0,0.311,22500.0,0.617,0,15,1,12
100767,34200.0,28500.0,0.247,15800.0,0.843,2,51,1,6
100768,52900.0,47800.0,0.407,8500.0,0.78,2,44,1,12
100769,30200.0,31100.0,0.274,-1000.0,0.574,5,26,2,6
100770,49300.0,41900.0,0.305,20500.0,1.0,0,20,1,3
100771,77900.0,73100.0,0.074,15600.0,1.0,0,36,1,12
100772,17400.0,19200.0,0.271,-3400.0,0.742,1,60,1,6
100773,84700.0,64600.0,0.13,37300.0,0.968,0,45,2,12
100774,39500.0,37600.0,0.232,6200.0,0.682,0,38,1,3
100775,24200.0,25600.0,0.143,200.0,0.525,1,25,1,12
100776,45600.0,34800.0,0.415,26500.0,0.538,1,28,1,12
100777,28400.0,22300.0,0.405,16400.0,0.656,4,52,1,12
100778,35000.0,32000.0,0.445,6200.0,0.301,0,63,2,6
100779,38600.0,27700.0,0.363,16400.0,0.611,2,51,1,12
100780,30900.0,21500.0,0.189,10400.0,0.528,1,27,1,12
100781,19400.0,15900.0,0.166,8100.0,0.515,4,68,1,3
100782,53600.0,39600.0,0.336,41600.0,0.688,2,21,1,6
100783,49500.0,40200.0,0.324,9700.0,0.579,1,40,1,6
100784,58600.0,51600.0,0.532,19400.0,0.443,4,22,1,6
100785,33700.0,36900.0,0.347,-3400.0,0.58,1,17,1,6
100786,32000.0,30700.0,0.033,3500.0,0.861,2,37,1,6
100787,50100.0,45400.0,0.277,14000.0,0.453,2,27,1,12
100788,23800.0,16100.0,0.209,19600.0,1.0,0,34,2,12
100789,13500.0,8200.0,0.216,14300.0,0.516,3,40,2,3
100790,17400.0,14200.0,0.28,5200.0,0.628,1,50,1,6
100791,76300.0,75200.0,0.213,3200.0,0.395,2,24,1,3
100792,29800.0,34300.0,0.452,-5000.0,0.511,1,19,2,12
100793,23300.0,21400.0,0.334,5300.0,0.406,2,58,1,6
100794,57000.0,63500.0,0.206,-5000.0,0.854,3,23,1,6
100795,23700.0,17700.0,0.305,13600.0,0.598,2,19,1,6
100796,16400.0,14900.0,0.326,3400.0,0.597,0,42,1,3
100797,56600.0,37500.0,0.087,42800.0,1.0,1,14,1,6
100798,33000.0,26000.0,0.367,8700.0,0.685,0,34,1,6
100799,46800.0,49600.0,0.457,-5000.0,0.33,5,23,2,12
100800,72500.0,58400.0,0.177,15200.0,0.971,1,44,1,12
100801,19500.0,14700.0,0.292,5300.0,0.743,0,32,1,12
100802,36500.0,26600.0,0.159,14000.0,0.966,0,37,2,6
100803,32200.0,32400.0,0.477,1300.0,0.297,0,26,2,3
100804,37500.0,36800.0,0.164,2100.0,0.822,0,40,1,12
100805,26500.0,23400.0,0.276,9900.0,0.902,0,50,1,3
100806,23500.0,20800.0,0.03,6100.0,0.408,2,58,1,3
100807,39700.0,26300.0,0.166,34200.0,1.0,1,71,1,6
100808,60900.0,46600.0,0.119,35400.0,1.0,0,41,1,3
100809,93600.0,93300.0,0.377,1800.0,0.838,2,40,1,12
100810,43000.0,38900.0,0.267,7300.0,0.667,3,43,1,6
